Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
GRMO,F1,4.692003011703491,70663.13710591663,1494.370912170506,321.169783497898,92.7952092830663,12.34493286657203,3.214073006819094,0.5311701912491157,0.09703890503600426,0.04422002779822374,0.01918181701111194,0.004690964627170646,0.00018156660277180562,5.8700047242288115e-05,1.9517595242117274e-05,5.202339207027374e-06,1.5276230649936323e-06,8.903701144761122e-08,2.6012989569945004e-08,6.471976477652076e-09,2.34087937730458e-09,1.0380276456272516e-09,2.5429578222231616e-10,5.562709035517496e-11,7.762039053290838e-12,1.917317327749832e-12,8.47086612382798e-14,8.47086612382798e-14,2.4934409795662737e-14,5.657734851259829e-15,8.436781246475814e-16,2.2952555505599075e-16,7.130926521388578e-18,2.8944997836061182e-18,5.252964131207998e-19,3.293038367007791e-19,8.655531692653574e-20,9.891717518035532e-21,1.1966102205957355e-21,3.3403994219882915e-22,5.429101159732641e-23,4.5792093954971024e-23,7.41571455977276e-24,7.863915966018813e-25,5.956013386697202e-26,5.70662867510083e-26,1.052291173107243e-26,6.572542797652364e-27,2.187918502509482e-27,4.745482350340564e-28,2.1169609989323185e-29
GRMO,F1,4.266999244689941,57522.77781696445,1476.0677061155645,515.5422108432807,132.49932561648785,12.732281858847815,1.120407848298133,0.2960205527667799,0.09567437800006899,0.023839308464755883,0.002632839253310916,0.0006214755276873364,6.108632918968773e-05,2.181570922500165e-05,3.9229518980766795e-06,9.304657297203041e-07,3.941278014066027e-07,4.984267657014641e-08,2.6014295910258602e-08,3.299805707729902e-09,6.741728632954127e-10,1.4244546416101988e-10,1.8125597123973576e-11,6.290052476593736e-12,3.050285393369018e-13,2.671584448308069e-13,4.747621462957233e-15,1.6236779215751818e-15,9.179740036379986e-16,5.809725978006059e-16,1.195128024146409e-16,2.2103915361117512e-17,2.4556617527173513e-18,4.535402299757259e-19,9.339068615041871e-20,1.3067353322750067e-20,1.0926317577768223e-20,4.453503988204038e-21,9.607335474221461e-22,1.576718395923966e-22,1.5564193582423035e-23,3.353517460912651e-24,1.4387385832505076e-25,1.1091147792888847e-25,4.4505092189703913e-26,6.58212716667313e-27,2.325129140762077e-27,6.051624047641642e-28,2.439011843194603e-28,6.47485100542094e-30,1.4834553734464207e-30
GRMO,F1,3.6924638748168945,80534.1759443019,2673.493395701835,698.1822403197655,140.99948986163355,18.29703916803986,4.09860236970711,1.835905301592866,0.08606093210805726,0.07176782971484888,0.010296453585402394,0.0017894291544887583,0.00046053684328115275,7.302513088060113e-05,1.2430149364853642e-05,6.045829831342578e-06,8.707592706047907e-07,1.7571809926466947e-07,2.8891118786013906e-08,1.1363337393264135e-08,1.2211561404384484e-09,8.068397872447215e-11,1.1186487240794921e-11,4.687668954488077e-12,9.410713201129936e-13,1.765673725743739e-13,4.404765146708202e-14,6.576008641030915e-15,2.1486339752170113e-15,4.969343787834152e-17,4.5307526524294306e-17,2.65825228087696e-17,3.490999647241242e-18,8.03568470238047e-19,9.51749652710448e-20,1.1439803803482015e-20,2.3809975676055083e-21,1.625633560440947e-22,8.633012865233129e-23,3.503737010426941e-23,8.626559092121908e-24,7.713574811098876e-25,2.692323825186012e-25,8.96654517960363e-26,2.661567931864559e-27,1.0530009920613736e-27,2.772079977030954e-28,6.741591187328679e-29,4.3631215654265e-29,6.0155839931586605e-30,6.0784197730854385e-31
GRMO,F2,2.835998296737671,10107236872794.69,20.612934079629376,13.544449965849461,6.733701363418936,1.8206167954948482,0.4371078576500973,0.16667204488030313,0.09045672068851596,0.05215765477023908,0.04065281007312804,0.00753701805356804,0.003806667941203861,0.002140287723980523,0.000839506103872896,0.00045930469518051255,0.00021704560970785188,9.864834504169082e-05,2.2265574204497614e-05,9.845144077016456e-06,3.46988666442957e-06,3.0176642053076957e-06,8.784177484931572e-07,4.7352079480734897e-07,2.515646404301453e-07,1.3018755427525328e-07,6.809694758999565e-08,3.618399656741764e-08,1.7401883257177713e-08,7.173375311396678e-09,3.3048987809458595e-09,1.3366546850517056e-09,7.807601395508693e-10,5.003792287451085e-10,9.884140882752907e-11,8.859861042702228e-11,4.4837101069540335e-11,2.3642514648476422e-11,1.2770253306398564e-11,4.891264429963236e-12,1.5529917070125192e-12,6.352520105568009e-13,3.4627711389615124e-13,2.298564843939236e-13,7.016401103245819e-14,4.7412771365265555e-14,2.091384735047129e-14,8.325419688599117e-15,1.3780890915018885e-15,8.131655316095627e-16,5.135182511277305e-16
GRMO,F2,2.9217283725738525,294976693210757.75,14.15895403737281,9.923938189559374,4.068369682126482,2.2222739631847914,0.6123233567098274,0.27563490439475746,0.10951737170717028,0.05776588762608053,0.011917684531995047,0.009716742321678769,0.0036580151998841333,0.001667195995125928,0.0005992003348815122,0.00025444982634909025,0.00018363579544293927,9.365630912606434e-05,2.285550583570584e-05,1.2117179802924353e-05,5.721122894834286e-06,2.7646346277839147e-06,1.0675661850438725e-06,5.309099772786331e-07,1.553732959491612e-07,1.160447691705731e-07,7.49405063549006e-08,2.132326870105468e-08,1.0466382660785776e-08,3.1301897552883417e-09,1.6000574779643998e-09,8.66911141561112e-10,1.355438735670367e-10,9.002824082322576e-11,3.230493416228157e-11,1.3836640178553006e-11,5.838538396393259e-12,1.4107398975957374e-12,5.893197903689774e-13,1.2512543925105864e-13,1.2512543925105864e-13,6.887810945665956e-14,2.856263744980272e-14,9.128379029047086e-15,5.3325526218161674e-15,3.1554599605830154e-15,1.9535378921080404e-15,7.215671286102028e-16,2.417355990990639e-16,1.2441484571411234e-16,2.794017809079961e-17
GRMO,F2,2.7630505561828613,2075432249.226587,14.690268794946563,5.939479414759287,3.332405189863591,1.3475783939396015,0.8465817803415776,0.3906212129960455,0.14842777591716477,0.06576953696208507,0.017563490465702828,0.013423305027767412,0.006215101645984397,0.002448121727246657,0.001728627564864509,0.0007949487016572923,0.0004189071270737256,0.00016928914127141702,4.6942249855495274e-05,4.6942249855495274e-05,2.6764967332979977e-05,1.0438550519602516e-05,4.583991352406797e-06,2.0227948130544613e-06,1.0420545897692754e-06,5.324615053291674e-07,1.1496550455054534e-07,7.105434870590066e-08,4.26857973714525e-08,2.0081927548107e-08,8.85345782191598e-09,7.453727948891494e-09,2.4414657037423956e-09,8.757438213838977e-10,3.68862307480052e-10,2.649011492511647e-10,1.1597588516677228e-10,6.243831078024355e-11,9.241428279919464e-12,4.189197696114553e-12,2.142660252508522e-12,1.3932503450394689e-12,6.81992319138758e-13,4.4223933890686934e-13,1.20118455919094e-13,4.662367492079599e-14,2.5531924521119823e-14,1.1275842983912626e-14,4.7797550622618814e-15,2.483064001195504e-15,1.3326990731002698e-15
GRMO,F3,4.635052442550659,156793.69070765184,3475.149677238023,704.2477862967783,163.27527547271188,26.559004120606634,13.306431565258588,3.0078932110174024,0.0969376411024664,0.026264245872905597,0.014270197894237576,0.0036784208176018247,0.0005135488928502301,3.2256828555523776e-05,5.649440325307917e-06,1.3700961807316693e-06,2.764344583094944e-07,3.0291682236319276e-08,4.670782121306356e-09,1.939189349835499e-09,6.605242295804573e-10,6.441847676091459e-11,1.2271909020806943e-11,1.2799558637939825e-12,3.7875321333677025e-13,6.275474149698667e-14,7.273275390563719e-15,5.54465274953688e-15,8.236487394365674e-16,5.736261155627763e-16,1.4527574100810637e-17,4.432380284134479e-18,1.0176424481132542e-18,1.2400450921649465e-19,3.364732617298851e-20,1.0119037615284621e-20,1.4493393898336931e-21,4.6806316718083015e-22,3.9967546375621784e-23,3.0853794588453995e-23,6.358289822157105e-24,1.7316062777712403e-25,7.840614537031046e-26,5.9330486012358e-27,2.9776885946393233e-27,6.078930711145683e-28,2.7139116624961133e-28,6.529127325837289e-30,1.3328130698514618e-30,4.912439988004555e-31,5.520157214175401e-32
GRMO,F3,4.744460105895996,107660.39471601136,3298.2745728163177,802.474159767963,292.7456363009467,91.16469015266921,12.15901670856882,0.8812884654892683,0.20637679849992802,0.05376281777099599,0.02874785350620978,0.005740484004290361,0.00033972747220411073,0.00017038688193346494,1.5610238495171425e-05,3.093163058323535e-06,5.456668115963756e-07,4.804237069521309e-08,1.4142076136071237e-08,4.168266263886663e-09,1.3047129955035778e-09,4.0615561275739216e-10,6.10804642805864e-11,8.760329499503629e-12,1.1616687964542351e-12,3.1888788941965165e-13,6.603291864804488e-14,2.5652032480696204e-15,7.934069045645348e-16,9.389153655799801e-17,6.35925923699947e-17,1.1304472626923366e-17,7.83458047341163e-18,2.6539707935392112e-18,4.011858726709255e-19,1.1020538375562935e-19,3.5513723728154295e-20,8.811476266018174e-21,1.1732344025194107e-21,1.164267470562794e-22,7.186339885098152e-24,2.3560782652620663e-24,1.4089027480445007e-24,1.5570023445170413e-25,4.0561589852397116e-26,7.643780423408415e-27,2.030731015863816e-27,1.63508357514201e-28,4.9615423771917754e-29,3.9654540359192143e-29,3.566890259447979e-30
GRMO,F3,4.6920130252838135,102584.22981829377,22832.554347278117,3336.112521319562,427.3893115743856,54.4733140678177,4.599933708175043,4.599933708175043,0.5739063177230788,0.27483720381403826,0.05016019927264781,0.01151727330850688,0.0031511487795589732,0.0012206821489989532,0.00018484743499481456,1.2407126644959027e-05,5.0719035288728215e-06,1.3503489668760362e-06,3.555464277622514e-07,2.4106935495684016e-08,6.089467878216684e-09,4.897070716099486e-09,4.884461260513601e-10,2.544672173508707e-10,7.775370688309932e-12,2.647173251170721e-12,1.426120022504821e-12,2.426567087935575e-13,7.359547290375403e-14,4.025471088467175e-15,1.6248597786893593e-15,9.559450805993247e-17,3.938268107572418e-17,2.6297294778221334e-18,1.7199282077797176e-18,1.835588760483147e-20,1.835588760483147e-20,3.682753424719224e-21,2.9336164661405434e-21,9.81958814736011e-22,1.6157417171759678e-22,2.2739298466621633e-23,8.944322891891431e-24,2.2994232619581547e-24,8.142838918278706e-25,7.500458544674659e-26,1.3827754685381707e-26,4.238573682649581e-27,3.0953086547801015e-28,2.7368045958314607e-28,2.856491696519328e-29
GRMO,F4,2.7418932914733887,89.1570615002727,9.757956930912659,5.573936353109301,3.569103467318396,1.705169031886041,0.5384674624351463,0.22242153844746332,0.055535560446933536,0.02667806862387255,0.01588935185240647,0.011734411633344306,0.005730472679789122,0.00326375097922521,0.0015891618809028122,0.0003465944790448615,0.00016399452174060023,7.155530385624694e-05,3.587601388504114e-05,2.0013249788626455e-05,7.286268129685111e-06,3.2139076055371733e-06,9.936321344414463e-07,9.254581503280042e-07,2.186443344837263e-07,9.505299312252953e-08,6.575039699762254e-08,3.762488396939555e-08,1.2427317483414066e-08,5.874797934426209e-09,1.9186690848350365e-09,1.4378100807330396e-09,2.76923633209998e-10,2.5211311567689667e-10,1.0227292400277467e-10,5.8069304867701365e-11,1.701963363381095e-11,1.3726432857621214e-11,4.865382424683505e-12,9.745074419316755e-13,6.915095938806136e-13,2.439469123461375e-13,1.6401991722198e-13,5.576437234316636e-14,2.511153723420922e-14,1.0016109207151696e-14,3.3197888438798787e-15,2.3492566218019465e-15,1.1660295174302801e-15,5.254176954875105e-16,3.301337517462244e-16
