Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100,Iter101,Iter102,Iter103,Iter104,Iter105,Iter106,Iter107,Iter108,Iter109,Iter110,Iter111,Iter112,Iter113,Iter114,Iter115,Iter116,Iter117,Iter118,Iter119,Iter120,Iter121,Iter122,Iter123,Iter124,Iter125,Iter126,Iter127,Iter128,Iter129,Iter130,Iter131,Iter132,Iter133,Iter134,Iter135,Iter136,Iter137,Iter138,Iter139,Iter140,Iter141,Iter142,Iter143,Iter144,Iter145,Iter146,Iter147,Iter148,Iter149,Iter150,Iter151,Iter152,Iter153,Iter154,Iter155,Iter156,Iter157,Iter158,Iter159,Iter160,Iter161,Iter162,Iter163,Iter164,Iter165,Iter166,Iter167,Iter168,Iter169,Iter170,Iter171,Iter172,Iter173,Iter174,Iter175,Iter176,Iter177,Iter178,Iter179,Iter180,Iter181,Iter182,Iter183,Iter184,Iter185,Iter186,Iter187,Iter188,Iter189,Iter190,Iter191,Iter192,Iter193,Iter194,Iter195,Iter196,Iter197,Iter198,Iter199,Iter200
GWO,F1,7.16,64518.45,51508.71,42481.25,33277.82,27454.55,21708.92,18183.62,12593.54,11536.32,8022.88,6412.49,5531.03,4311.98,3572.36,2885.12,2291.2,1728.56,1316.94,976.21,741.78,564.36,449.59,268.48,210.95,174.69,121.99,110.32,88.98,55.73,47.45,36.85,26.39,20.36,14.11,10.76,7.56,6.58,4.65,3.44,2.56,2.23,1.62,1.16,0.86,0.68,0.45,0.29,0.25,0.21,0.16,0.11,0.08,0.06,0.05,0.04,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GWO,F2,4.93,1415409030547.4,18605120.26,187576.65,17057.42,2125.62,92.97,64.86,58.34,47.05,33.97,31.94,29.22,25.27,20.0,17.97,15.43,13.32,11.14,9.68,7.6,6.5,5.6,4.62,3.76,3.11,2.7,2.27,1.87,1.55,1.34,1.08,0.95,0.8,0.66,0.51,0.41,0.36,0.3,0.23,0.18,0.15,0.13,0.11,0.09,0.07,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GWO,F3,5.74,103376.7,103376.7,90191.69,88486.27,71039.96,61701.23,61591.05,61591.05,53630.42,51088.86,44318.06,44318.06,40807.91,33665.03,28671.19,28671.19,27623.92,27623.92,27530.88,27146.48,27146.48,26270.25,24724.41,24607.88,22605.98,20552.22,19462.51,19117.41,16493.78,14441.81,14131.8,14131.8,13987.96,12602.03,12484.45,12276.44,11053.25,11053.25,10488.24,10071.25,9236.36,8196.46,8196.46,7359.92,7327.21,7240.31,6882.31,5716.94,4765.46,4682.86,4006.96,3829.73,3829.73,3681.05,3646.73,3603.34,3333.64,3297.94,3053.26,2761.78,2697.15,2441.91,2167.25,2167.25,1851.13,1804.83,1804.83,1593.48,1593.48,1387.93,1387.25,1342.73,1241.42,1149.18,1148.29,1044.38,908.43,846.98,683.26,554.39,535.78,531.91,527.09,519.04,457.32,444.83,378.12,358.62,345.63,327.72,260.66,253.84,246.61,221.53,221.53,218.93,211.57,192.37,190.92,188.78,187.67,180.42,167.57,146.33,146.33,132.79,130.73,126.64,114.16,109.21,109.21,107.39,105.43,98.73,92.18,87.52,77.73,73.53,73.05,67.62,66.35,66.2,62.93,54.12,54.12,52.04,48.85,43.52,42.78,41.69,39.9,38.73,37.56,36.23,36.13,32.81,32.1,31.55,30.9,29.68,28.86,27.61,26.59,25.81,25.6,24.54,23.22,22.89,21.99,21.45,21.04,20.67,19.9,19.36,18.36,18.02,17.92,17.22,16.8,16.48,16.3,16.03,15.69,15.02,14.37,14.27,14.16,13.36,13.36,12.97,12.64,12.34,12.1,11.52,11.26,11.03,10.51,10.18,10.13,10.03,9.72,9.68,9.45,9.41,9.18,9.1,8.92,8.87,8.69,8.57,8.51,8.41,8.34,8.24,8.19,8.11,8.06,8.04,8.01,7.99
GWO,F4,5.09,87.8,87.8,84.49,84.03,78.71,69.67,61.5,58.14,48.69,48.69,48.5,45.44,44.84,41.01,38.4,38.4,37.27,34.53,33.79,31.29,25.16,22.77,21.49,19.83,16.45,15.75,15.02,13.96,13.2,10.56,10.18,8.42,8.26,7.84,7.75,7.62,7.24,6.99,6.48,5.94,5.48,5.26,4.4,4.27,3.8,3.13,3.09,2.99,2.73,2.56,2.31,2.22,2.06,1.85,1.72,1.54,1.44,1.44,1.37,1.27,1.23,1.21,1.11,1.05,1.01,0.95,0.89,0.86,0.84,0.78,0.74,0.69,0.6,0.59,0.58,0.55,0.55,0.51,0.48,0.47,0.44,0.39,0.39,0.38,0.36,0.35,0.34,0.32,0.31,0.3,0.3,0.29,0.28,0.28,0.27,0.27,0.26,0.25,0.25,0.25,0.24,0.24,0.23,0.22,0.22,0.22,0.21,0.21,0.2,0.19,0.19,0.18,0.18,0.16,0.16,0.16,0.15,0.15,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05
GWO,F5,4.88,242719939.95,193863920.01,112294965.57,73413896.23,34279277.33,31033879.59,14380525.42,13026499.49,8381244.77,5002721.48,2950695.85,2487623.28,2062400.57,1602798.72,1283260.33,1057432.04,465303.9,335259.53,159003.28,133796.26,95762.99,50796.34,32445.0,23888.92,14494.4,9707.82,7915.36,5073.02,3646.52,2704.8,1948.44,1450.56,1150.46,735.43,639.77,374.64,330.44,290.31,205.68,169.6,150.52,121.66,111.48,91.85,80.56,67.3,57.92,52.84,44.5,39.46,36.6,34.65,33.58,32.34,31.34,30.64,30.09,29.72,29.51,29.3,29.16,29.06,29.03,28.98,28.94,28.92,28.89,28.85,28.81,28.77,28.75,28.74,28.73,28.72,28.72,28.71,28.71,28.71,28.71,28.7,28.7,28.7,28.7,28.7,28.7,28.69,28.69,28.69,28.69,28.69,28.69,28.69,28.69,28.68,28.68,28.68,28.68,28.68,28.68,28.68,28.68,28.68,28.68,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.67,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.66,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64,28.64
GWO,F6,3.67,76027.58,50715.94,38626.14,26951.85,21162.63,11987.13,11007.19,7572.75,6992.54,4601.49,3270.22,2987.43,2522.05,1644.57,1235.93,993.89,776.69,573.63,380.94,303.18,253.57,195.81,141.96,97.41,65.86,48.27,37.15,29.91,22.0,16.72,13.89,10.97,8.25,6.33,5.52,4.7,4.33,4.03,3.71,3.5,3.21,2.98,2.84,2.58,2.56,2.51,2.45,2.42,2.33,2.31,2.25,2.24,2.19,2.17,2.17,2.17,2.17,2.13,2.11,2.1,2.08,2.08,2.03,2.03,2.02,2.01,1.98,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.9,1.9,1.9,1.89,1.89,1.89,1.85,1.85,1.85,1.84,1.82,1.79,1.79,1.77,1.77,1.75,1.73,1.73,1.73,1.73,1.71,1.71,1.71,1.7,1.68,1.68,1.67,1.65,1.65,1.65,1.64,1.63,1.63,1.63,1.63,1.63,1.63,1.62,1.62,1.62,1.61,1.61,1.6,1.59,1.59,1.59,1.58,1.57,1.57,1.57,1.57,1.55,1.55,1.54,1.54,1.52,1.52,1.52,1.52,1.51,1.51,1.5,1.5,1.49,1.49,1.48,1.48,1.48,1.46,1.46,1.46,1.45,1.45,1.45,1.45,1.45,1.45,1.44,1.44,1.44,1.44,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.42,1.42,1.42,1.42,1.42,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38
GWO,F7,3.84,126.53,57.8,50.23,37.91,30.51,18.58,11.13,5.22,3.21,2.47,1.9,1.17,1.03,0.71,0.42,0.4,0.38,0.36,0.28,0.25,0.16,0.12,0.09,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GWO,F8,3.83,-2602.7,-2602.7,-2602.7,-2602.7,-2682.59,-2682.59,-2682.59,-2682.59,-2682.59,-2682.59,-2682.59,-2901.13,-2901.13,-2901.13,-2901.13,-2901.13,-2901.13,-2901.13,-2901.13,-2901.13,-2901.13,-2901.13,-2901.13,-2901.13,-2901.13,-2901.13,-2901.13,-2901.13,-2915.13,-2915.13,-2915.13,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-2932.66,-3146.19,-3146.19,-3146.19,-3146.19,-3146.19,-3146.19,-3146.19,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3146.61,-3254.9,-3254.9,-3254.9,-3254.9,-3254.9,-3254.9,-3254.9,-3254.9,-3254.9,-3254.9,-3254.9,-3254.9,-3254.9,-3254.9,-3254.9,-3254.9,-3302.39,-3302.39,-3302.39,-3302.39,-3302.39,-3302.39,-3302.39,-3406.69,-3406.69,-3406.69,-3406.69,-3406.69,-3406.69,-3406.69,-3406.69,-3406.69,-3406.69,-3406.69,-3412.14,-3412.14,-3412.14,-3572.1,-3572.1,-3572.1,-3572.1,-3572.1,-3605.27,-3605.27,-3605.27,-3787.85,-3787.85,-3787.85,-3787.85,-3787.85,-3810.55,-3810.55,-3810.55,-3810.55,-4048.77,-4048.77,-4048.77,-4048.77,-4048.77,-4061.1,-4215.01,-4215.01,-4215.01,-4215.01,-4312.63,-4347.77,-4347.77,-4347.77,-4347.77,-4347.77,-4422.3,-4490.79,-4626.23,-4667.49,-4678.21,-4889.18,-4900.16,-4990.38,-4999.15,-5115.26,-5162.76,-5283.03,-5283.03,-5320.89,-5320.89,-5366.75,-5390.89,-5441.33,-5467.86,-5801.63,-5819.64,-5849.28,-5849.28,-5870.85,-5912.11,-5997.12,-6053.59,-6113.39,-6134.92,-6134.92,-6182.77,-6182.77,-6229.8,-6258.94,-6293.56,-6295.37,-6343.42,-6379.86,-6414.83,-6420.22,-6451.59,-6493.71,-6520.59,-6542.07,-6548.95,-6575.84,-6601.64,-6612.9,-6623.57,-6641.16,-6647.68,-6660.66
GWO,F9,3.65,446.58,399.17,362.07,342.16,332.76,326.54,308.18,299.09,287.87,287.87,279.77,279.23,271.87,262.38,258.43,252.0,252.0,252.0,236.19,236.19,232.6,232.6,232.6,217.82,217.82,217.82,216.07,208.25,208.25,208.25,207.11,207.01,201.79,201.79,194.14,189.49,189.49,179.55,171.81,171.81,171.81,171.81,171.81,164.29,151.37,136.53,136.53,133.16,133.16,133.16,129.96,129.96,129.96,129.96,127.21,125.48,124.61,123.12,115.96,115.96,109.99,105.18,105.18,100.57,100.57,100.57,100.57,93.52,93.52,90.67,90.67,88.21,88.21,88.21,87.74,86.77,84.72,80.17,80.17,76.43,72.98,72.98,72.98,72.98,67.34,67.34,67.34,67.34,67.34,67.34,67.34,67.34,67.34,66.43,66.43,66.43,66.43,66.43,65.41,65.41,65.41,65.41,65.41,65.41,65.41,65.41,65.41,59.48,59.48,58.92,58.92,58.92,58.92,58.92,58.92,58.88,58.05,58.05,56.72,56.72,56.72,56.67,56.24,56.24,56.24,53.81,50.57,50.57,50.57,50.57,50.57,50.57,49.11,49.11,49.11,48.65,48.65,48.65,48.65,48.65,48.65,48.65,48.36,48.36,47.84,47.84,47.6,47.16,46.87,46.87,46.87,46.73,46.03,44.76,44.76,44.76,44.59,44.59,44.45,44.45,44.45,44.45,44.45,44.04,43.25,42.23,41.41,41.41,41.41,41.41,41.41,41.21,41.21,41.15,41.15,40.79,40.79,40.79,40.79,40.79,40.79,40.78,40.31,40.25,40.25,40.17,40.17,40.16,40.02,39.85,39.57,39.42,39.28,39.22,39.14,39.07,39.03,38.95,38.92,38.88
GWO,F10,4.14,20.59,20.01,19.6,19.05,18.18,17.4,16.95,15.49,14.74,14.4,13.18,11.71,11.12,10.15,9.64,9.03,8.29,7.2,6.92,6.11,5.57,5.33,4.96,4.63,4.1,4.0,3.58,3.21,3.04,2.55,2.45,2.23,2.06,1.85,1.38,1.19,1.0,0.8,0.68,0.49,0.42,0.33,0.27,0.21,0.17,0.13,0.12,0.09,0.07,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
