Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100,Iter101,Iter102,Iter103,Iter104,Iter105,Iter106,Iter107,Iter108,Iter109,Iter110,Iter111,Iter112,Iter113,Iter114,Iter115,Iter116,Iter117,Iter118,Iter119,Iter120,Iter121,Iter122,Iter123,Iter124,Iter125,Iter126,Iter127,Iter128,Iter129,Iter130,Iter131,Iter132,Iter133,Iter134,Iter135,Iter136,Iter137,Iter138,Iter139,Iter140,Iter141,Iter142,Iter143,Iter144,Iter145,Iter146,Iter147,Iter148,Iter149,Iter150,Iter151,Iter152,Iter153,Iter154,Iter155,Iter156,Iter157,Iter158,Iter159,Iter160,Iter161,Iter162,Iter163,Iter164,Iter165,Iter166,Iter167,Iter168,Iter169,Iter170,Iter171,Iter172,Iter173,Iter174,Iter175,Iter176,Iter177,Iter178,Iter179,Iter180,Iter181,Iter182,Iter183,Iter184,Iter185,Iter186,Iter187,Iter188,Iter189,Iter190,Iter191,Iter192,Iter193,Iter194,Iter195,Iter196,Iter197,Iter198,Iter199,Iter200
GWO,F1,9.57799506187439,70084.2399010147,51663.57252132722,45567.88906752472,33030.73293318009,25377.048059191813,17139.571458324484,16934.18882308723,11000.484297786192,11000.484297786192,10599.766053948906,6777.252209369419,5118.3341846608055,2972.0930123279436,1970.1178088818936,1794.6139974434411,1533.1901465845813,1191.6241083142872,868.9753870832503,703.5092729508084,378.5164459538882,378.5164459538882,257.9326107211278,135.02606918086443,114.72769793943048,89.4071003985979,64.51056146435043,58.674393874775504,36.654791157084716,27.273846128083672,17.906941712513337,14.692583926265403,11.98113973498875,8.953349585798057,5.4919585788103795,3.5559839900243153,3.058160345265055,2.3198098715020086,1.8153796863188374,1.576026604568201,1.168280109480845,0.8517555862808832,0.742915357330618,0.5326420285638757,0.3043591548903206,0.2736908608450534,0.1959960180356955,0.14010882379636141,0.09084778451370693,0.0718278989079123,0.0587548325510816,0.04625590788892558,0.030994059488834165,0.025791261335171817,0.020463775460698136,0.01677073422103605,0.013068452920676514,0.00857000586717015,0.007173011932771938,0.005580360250458858,0.003635077070565776,0.0032562636823212695,0.002207050767361131,0.0018567692040427517,0.0014488372502278793,0.0011348292704583443,0.0009052457899869865,0.0006111550119042949,0.0005161405157033592,0.00043629814257420527,0.00035593782848512915,0.0002551639633666735,0.00018617578996530024,0.0001291367968330964,0.00011453020003914318,0.00010027249167357011,7.948060547590653e-05,5.140613189553078e-05,4.7690298901529835e-05,3.725490155120901e-05,2.7612236544925553e-05,2.1600457910606338e-05,1.8756659599286914e-05,1.6027559530675757e-05,1.488649774982334e-05,1.1841100843215213e-05,8.869909357340616e-06,8.09607567974306e-06,6.904891134667605e-06,5.2395900693998775e-06,4.89224209763489e-06,4.1362084617906675e-06,3.349874696080112e-06,2.8283608039919723e-06,2.3610848709897983e-06,2.1613567452734577e-06,1.79691386599614e-06,1.5754649098356711e-06,1.2036878153855279e-06,1.2036878153855279e-06,1.010998387215222e-06,8.729876842053954e-07,8.371229666448935e-07,6.385133713982772e-07,5.251396466424378e-07,4.347561345277553e-07,3.992874412713823e-07,3.5817106405462535e-07,3.004297420466527e-07,2.603845434589908e-07,2.2689628429864004e-07,1.7870720264451254e-07,1.6335184635259564e-07,1.339765685154358e-07,1.1375162119833468e-07,1.0031833993994497e-07,8.733566327226993e-08,7.792651874689219e-08,7.030615137268573e-08,6.468461096591462e-08,5.369725434264718e-08,5.04243783647218e-08,4.485457945633383e-08,3.89182285330827e-08,3.6147989425513506e-08,3.3489373794195144e-08,3.010611035828642e-08,2.6732871351122368e-08,2.3886824986430825e-08,2.202104772170809e-08,2.0183600905668494e-08,1.869512567067362e-08,1.6072100531462397e-08,1.4703569858443992e-08,1.3479647597914816e-08,1.2392639930095372e-08,1.2004652612896564e-08,1.0733206967980383e-08,9.93425221077714e-09,9.164777588413744e-09,8.779763846997199e-09,7.984413280664784e-09,7.0627717920821165e-09,6.92728553233028e-09,6.587813371850511e-09,5.997108539666852e-09,5.506245401614325e-09,5.25364208829919e-09,4.79567286955148e-09,4.514200007227829e-09,4.242922275071877e-09,3.933123261262977e-09,3.826007914654719e-09,3.4167070961393134e-09,3.3423378007570853e-09,3.052037151711653e-09,2.9611668387082917e-09,2.8100194740892233e-09,2.680237843544537e-09,2.5753830721298673e-09,2.4366485517857947e-09,2.307116834931792e-09,2.1788791585932373e-09,2.031908732872368e-09,1.9221686877104947e-09,1.8196314239901704e-09,1.787678426129074e-09,1.7120138919753862e-09,1.6228671443302784e-09,1.61960255481062e-09,1.5396437682239507e-09,1.4820999108030287e-09,1.40516853788816e-09,1.3900409771408092e-09,1.3010633670979017e-09,1.2855309480393312e-09,1.2325261196194899e-09,1.2009597127548614e-09,1.1575602473882423e-09,1.1217856057194417e-09,1.092046577152799e-09,1.056757606662716e-09,1.0283777512063065e-09,1.0160317604763996e-09,9.84045444135332e-10,9.704423430393876e-10,9.505565163472727e-10,9.358642645926772e-10,9.138596145119035e-10,8.970627299123629e-10,8.815018088212146e-10,8.688270764545606e-10,8.56537014273738e-10,8.456545344815975e-10,8.42037675046344e-10,8.351877354296543e-10,8.279323441411063e-10,8.20406203714444e-10,8.180814377699415e-10,8.14840713863246e-10,8.132494726205388e-10
GWO,F1,8.759993553161621,63905.89707144162,41276.69120975276,41276.69120975276,34232.23189862045,29635.41106266952,24777.57964378922,16755.15421894745,12856.890839414991,8913.903453549023,7553.176409417638,5207.898114214513,3946.8192123436575,2779.3483607106887,2445.0731271511463,2445.0731271511463,1840.6813036590393,1188.1365980927078,893.5340484008964,877.644470621012,622.0657316290769,452.73069187599253,340.398713959462,276.84250425371704,253.88395313758463,212.6023510408947,132.9320103440548,78.78098412564574,58.33878178519555,51.09930119030674,41.61682339509485,24.097304200395083,23.979476219151948,17.853838880308967,15.147171234000822,10.452968779839935,8.497851816809765,4.6359094911952505,4.461143826353691,3.1863799229983116,1.9488149280063636,1.3795996939089468,0.9250336726640827,0.6739938710331175,0.5714379951354802,0.4092460095613016,0.32176286700273665,0.2419784388390663,0.196886934751146,0.14439666461120174,0.11252429098267411,0.09188489100363813,0.06586618486277807,0.05043247519734019,0.028773363979381517,0.028773363979381517,0.018312409398494576,0.012342566048586918,0.006190979775148458,0.004693540112683865,0.0037569108962390565,0.0027651497667431075,0.0018035927692003385,0.001223066343826927,0.000963821995985153,0.0007633719309531857,0.0006437949139450988,0.0004260125392390951,0.00026845170294657227,0.00023068291010821984,0.0001681472384936656,0.00013311121288826116,0.00010013432461424594,7.96273980373511e-05,6.953560248513728e-05,5.127120573151287e-05,3.443251148122372e-05,2.9129044982205845e-05,2.1639064729934707e-05,1.8335295294092665e-05,1.6046229152006932e-05,1.2124450543468084e-05,1.0485396774806255e-05,9.183773464828006e-06,6.415148960053872e-06,5.622870461883218e-06,4.197035807682445e-06,3.190742853253952e-06,2.677826236479783e-06,2.2637130237597965e-06,1.7932052982274347e-06,1.4293922245041858e-06,1.3154608229569132e-06,1.1026607319171025e-06,8.57127989365413e-07,7.157761324679982e-07,6.209251995121754e-07,4.91929702461197e-07,4.054593815320754e-07,3.717660679942329e-07,3.278929678120673e-07,2.689514437849898e-07,2.3773315628377228e-07,2.111402352986095e-07,1.8259616179040877e-07,1.498874980936479e-07,1.2931686882880934e-07,1.241925473777584e-07,1.099259706134004e-07,9.955948533711192e-08,8.97713686504464e-08,7.737553858836983e-08,6.581277745514934e-08,5.7581800807075175e-08,5.23289439490949e-08,4.620848353667294e-08,4.3430354643389583e-08,3.912338389728291e-08,3.438169969869342e-08,3.2108482396423245e-08,2.841686460929011e-08,2.420097407920788e-08,2.1408703925658057e-08,1.984033198813367e-08,1.7905638754683157e-08,1.5375728178330986e-08,1.4382947767930628e-08,1.3176713145138908e-08,1.1885752228311092e-08,1.0288622974117599e-08,9.147798728528737e-09,8.31452567555762e-09,7.820859703370128e-09,7.421314808023351e-09,6.326835236062265e-09,5.859024489564958e-09,5.3589085528414175e-09,5.084199754332908e-09,4.3819496605139665e-09,4.2696020743030015e-09,3.7882341336616484e-09,3.5586441543890874e-09,3.3380385438117094e-09,3.016511629705541e-09,2.775106493795586e-09,2.5761026645155013e-09,2.4239333757718958e-09,2.315024760659785e-09,2.0321592609435973e-09,2.001121811435169e-09,1.8032874041943989e-09,1.7248011515240131e-09,1.6011107884302946e-09,1.5666358466963591e-09,1.4735344390432284e-09,1.3985906838288157e-09,1.3102501188497094e-09,1.2627953860666985e-09,1.2013565114390474e-09,1.1541313699071367e-09,1.0512030260688604e-09,1.0021299130793744e-09,9.506699475498883e-10,9.105710809727537e-10,8.610320247013598e-10,8.221611603574459e-10,7.744385701691994e-10,7.47164087568508e-10,7.205100595952117e-10,6.935787235091909e-10,6.729749132166049e-10,6.469603928343414e-10,6.137479553187437e-10,5.986932752484378e-10,5.6366586627236e-10,5.479317247991259e-10,5.378753189398493e-10,5.246840441424878e-10,5.112023281893033e-10,4.966729378348816e-10,4.839569080659265e-10,4.650842250036522e-10,4.518462698923147e-10,4.423840805755873e-10,4.3374899825484605e-10,4.209046007550685e-10,4.130047294326415e-10,4.0450247940122653e-10,3.957702800916388e-10,3.927519909087945e-10,3.8623944257855574e-10,3.7806291907078926e-10,3.774438924273881e-10,3.7342731556038923e-10,3.695953142576107e-10,3.669377659566505e-10,3.6481285766808746e-10,3.623157232047605e-10,3.609891149452289e-10,3.5897072403192683e-10,3.585475384614881e-10
GWO,F1,7.362517595291138,70513.07512813614,58254.71629839032,44846.57592045215,31691.280886146684,24784.67726367566,13776.295394302306,13776.295394302306,11339.578976400497,8446.203777201885,6964.459508532118,6270.424689465495,4971.808253924127,2934.271462168674,2934.271462168674,1308.5493765574158,1308.5493765574158,1051.4152649540554,835.7310809855263,582.1664872310461,465.46325468503386,340.2877107866584,216.8439037130185,216.8439037130185,121.2139678515324,63.09481201081708,50.62397244262825,34.66750945406047,27.670662492144043,16.18688052987316,16.18688052987316,13.419305278755356,9.607245298646186,6.087935041795926,4.84533967747622,3.700028604486536,2.6908361887317467,2.0101734889699703,1.5612509011976448,1.1406494299536198,0.815882840054083,0.4615324828762234,0.33538885746698766,0.2052954107952156,0.17244752333340654,0.1306720267675741,0.10876321613615209,0.07188221430098127,0.049534040255410736,0.030219011968435516,0.020227886316951087,0.014776125309946394,0.00969461021058658,0.0064103088842963,0.0036370371646579102,0.002422641005229948,0.0014205576129024547,0.0010999523826705367,0.0008506773955515388,0.0006979530633185487,0.0004902439191682943,0.0004002264112023117,0.00027229969827036654,0.00021359424946265876,0.00017114394317478283,9.665180157483483e-05,7.465318279400871e-05,5.517705175648774e-05,5.311565646038931e-05,3.732225644223292e-05,2.8970335800920557e-05,1.93956713717762e-05,1.614707799914218e-05,1.3662953032202413e-05,1.0816816682175548e-05,8.311142357049323e-06,7.079682855547364e-06,5.9046990629121196e-06,4.657288452010095e-06,3.287491825222211e-06,3.0322803109515425e-06,2.5237034284151476e-06,1.9387190365188574e-06,1.7628233426087489e-06,1.5155794499529223e-06,1.1553440415300914e-06,1.0017934954991113e-06,7.825830508910425e-07,5.940598582766377e-07,5.641425382135338e-07,4.282545017550888e-07,3.4638848023691465e-07,2.865053633091859e-07,2.3156760959659983e-07,1.8510998771486145e-07,1.5103581140314208e-07,1.3008479926744181e-07,1.1324817370258356e-07,9.609729563700889e-08,8.471721102125869e-08,7.230153306915767e-08,5.6504282108158065e-08,5.1598417297197094e-08,4.720296418741761e-08,3.708775590519745e-08,3.315415155693609e-08,2.7865986420524378e-08,2.387607882608541e-08,2.2080134766068006e-08,1.7830855012877865e-08,1.5196967344428752e-08,1.3529178271190036e-08,1.1069854345175752e-08,9.530212940083247e-09,8.735705213044425e-09,7.187051382870284e-09,6.379676037754314e-09,5.716558615391417e-09,4.7481617488325115e-09,4.742191441731761e-09,4.0249491769253e-09,3.4910795424656537e-09,3.2195883265751677e-09,2.7938894863457354e-09,2.429138203895584e-09,2.13189594736536e-09,1.96408895539153e-09,1.799142831167118e-09,1.5910933580327581e-09,1.4837919904934005e-09,1.3698708415770897e-09,1.2237141354576228e-09,1.0800199330095664e-09,1.0213875169883384e-09,8.981101427123948e-10,8.278711085348694e-10,7.507958801876676e-10,7.059959156625741e-10,6.535341750813866e-10,5.973286184471488e-10,5.066465470393205e-10,4.710074366852408e-10,4.279650485824207e-10,3.832015482043912e-10,3.404245033217764e-10,3.403279311512167e-10,3.1589523942831946e-10,2.9844343643333857e-10,2.84351641495095e-10,2.688821724509566e-10,2.463362716442161e-10,2.268221216705306e-10,2.0550279880717531e-10,2.0043209595499455e-10,1.8615225616625233e-10,1.784325704622961e-10,1.727919004453643e-10,1.620474445412561e-10,1.544573236780139e-10,1.463802436834585e-10,1.383956647942e-10,1.3181935725202738e-10,1.232655699480333e-10,1.154632722054676e-10,1.0739633350066274e-10,1.0578403895947065e-10,1.0100270637949729e-10,9.73328834720852e-11,9.172406384741714e-11,8.953341051759325e-11,8.592738011791913e-11,8.339636708721283e-11,8.100264735851529e-11,7.905143906441365e-11,7.736927383926745e-11,7.356797221019345e-11,7.14569797830945e-11,6.733523295169412e-11,6.608956538985303e-11,6.482311518935663e-11,6.217833474366338e-11,6.032900708607347e-11,5.977823385169352e-11,5.889463639941974e-11,5.79697741366352e-11,5.7065088944551575e-11,5.614573304392848e-11,5.494261814631847e-11,5.409077734058973e-11,5.3029078849303856e-11,5.1838672812813824e-11,5.16168151990707e-11,5.10407449726378e-11,5.056032279979911e-11,5.013155302832785e-11,4.967278097379828e-11,4.9440750960885336e-11,4.90089918503007e-11,4.889410846931642e-11,4.871633725584495e-11,4.859844670027757e-11
GWO,F2,6.708998203277588,12637365453269.549,370610486216.5798,286214996.962294,525078.5966343171,63615.59040728923,75.94082993197708,60.03956205099131,53.44792135548395,50.097869482943075,43.229672633805045,31.433929466873167,27.963726807323603,20.83334372523594,18.685996968274697,15.057009934811905,12.350451931340903,12.350451931340903,9.202827415028969,8.458018009607327,7.577413684852178,7.13997254846912,5.687936771232027,5.097611519219023,4.266751876973881,3.592374370291464,3.0788437079458273,2.7789924978603224,2.164546115273085,1.9837284873326793,1.5135136464144305,1.2995045988944742,0.8653824225212962,0.7915481919448832,0.6602108043173703,0.5657193759178474,0.48150847770653976,0.37155445328480746,0.30574588388559687,0.27481688463385956,0.24953229012275277,0.2111790681244188,0.1623430232509713,0.14979750620793583,0.12574680471027938,0.10502536710503581,0.08632920272361842,0.07844022832369608,0.06478096879406639,0.057732420671807456,0.04719185776908483,0.041197822889272206,0.0349501535690127,0.028316549772052273,0.023646811556727706,0.019852622592117983,0.017008424604802633,0.012961516739169352,0.010831726627156991,0.009570830688019153,0.008611334175731095,0.007507705576173917,0.0068862414237026055,0.0055123331796240555,0.004552985213137628,0.003861804580110508,0.003286485946817311,0.002712937733572865,0.002344171970668951,0.0018505200782564497,0.0016649354636215196,0.0013689138067994064,0.0011570969615201606,0.0009809894659354764,0.000831039489305623,0.0006752771274175948,0.0005592507241028945,0.0004948985242093966,0.0004148989362351527,0.00037851631374654363,0.00031254317007249914,0.00026547621739301966,0.0002250144988340019,0.00019287050497068047,0.00017465965017300888,0.00015040674627193212,0.00013593140504688692,0.00011864812786429056,0.00010379722426540037,9.260155480315263e-05,8.211198539627734e-05,7.700353890904107e-05,6.816810702110654e-05,6.286067096801293e-05,5.698459718958069e-05,5.246341419622437e-05,4.569113765590754e-05,4.287054813157379e-05,3.864440718572095e-05,3.6255153824527576e-05,3.428110411901218e-05,2.9855442084626835e-05,2.829010320664275e-05,2.6617809553849602e-05,2.523293133627389e-05,2.3651998177348012e-05,2.177130370082703e-05,1.982201673306484e-05,1.867427769294364e-05,1.6963533106042848e-05,1.5823324106259176e-05,1.4717444213319276e-05,1.310823565712297e-05,1.247455492704687e-05,1.157515226219599e-05,1.0792054617663058e-05,9.951449897109864e-06,8.895864195477688e-06,8.72581402065411e-06,8.281018775377645e-06,7.677663092090245e-06,7.382240161420057e-06,7.017028773616527e-06,6.530149687862963e-06,6.186086490226574e-06,5.9131182434354135e-06,5.544610246631871e-06,5.219815554954768e-06,5.12715483030201e-06,4.905204812204418e-06,4.607960037377976e-06,4.417952402420379e-06,4.257493170646839e-06,4.123781166516821e-06,3.9015103438061346e-06,3.7368005846887106e-06,3.532194422205569e-06,3.4247916297842194e-06,3.2499535284820416e-06,3.0752464504576535e-06,2.968730029095473e-06,2.8400499772415516e-06,2.711415592381593e-06,2.63088629858512e-06,2.556111927429171e-06,2.479577196334769e-06,2.3644230399131617e-06,2.214775984631549e-06,2.1514937433914376e-06,2.1074128394748874e-06,2.0334023460217646e-06,1.9633541064115427e-06,1.9214560745797325e-06,1.8691728115501907e-06,1.8168722912387518e-06,1.7741303052530782e-06,1.7040401011691523e-06,1.6478208926906424e-06,1.6259096028439987e-06,1.5746104280438334e-06,1.5483390548828123e-06,1.5138268958243126e-06,1.4744630676884817e-06,1.4362403775429817e-06,1.389061940031557e-06,1.3708849787918032e-06,1.3256669599097347e-06,1.3124622136136495e-06,1.2823127528985125e-06,1.2524368667890819e-06,1.2393993186724785e-06,1.2276437977590754e-06,1.2035517751375568e-06,1.1721997678952248e-06,1.1560564040422526e-06,1.1265726814750426e-06,1.1208198747983718e-06,1.1083851271389191e-06,1.0917087499726513e-06,1.0716803469293835e-06,1.0624862750964788e-06,1.0386262855140353e-06,1.0334362871303943e-06,1.0273138981290005e-06,1.016326755759719e-06,1.0067740775302262e-06,9.966583639261835e-07,9.791173734775768e-07,9.732824755122113e-07,9.65822953230227e-07,9.611514638478154e-07,9.543653888007955e-07,9.500193860847543e-07,9.454764125474692e-07,9.397432868377954e-07,9.364459961945599e-07,9.346093000561695e-07,9.317068595989557e-07,9.288330690249648e-07,9.264422109296182e-07,9.255349930666279e-07
GWO,F2,5.399357318878174,27256833581700.49,3897769789.200332,20440.327309749326,8193.835314436932,67.9434556667634,67.9434556667634,54.733928575795844,47.94805115431698,47.94805115431698,37.328542712239326,30.656876145546512,24.63971537097456,22.84328247878379,18.52099614210232,18.28676485462263,16.231931024068427,14.369544712572123,12.170863625483825,10.99389053157183,8.572992878778772,7.260913793466553,6.669391594898459,5.14586132688865,4.488706772884672,4.185031852896166,3.490989980289937,2.973573307760808,2.344025667690297,2.154145084409069,2.0141304763484067,1.8064289832114615,1.2481682588165877,1.0010967917746862,0.7873317069278762,0.6495715115566156,0.4972467881117374,0.44288456776414226,0.362970743355042,0.3352893797202917,0.2628731608524032,0.22250775199301323,0.1970522483562264,0.13778088203250138,0.11252713877852864,0.0945988595390506,0.07545269834640272,0.06712163359420918,0.05495964819556552,0.046177219773358966,0.03257873416015199,0.03257873416015199,0.026009587612191826,0.02011661536423983,0.01674578136330232,0.014107848665051766,0.011482093490243829,0.009125972753959788,0.007355376111803189,0.006632764500213618,0.005517221667220368,0.0044717733816647615,0.004044351246530941,0.0033322123792885096,0.0029867745369836704,0.002599840966889718,0.0022075043141555604,0.0018538753294184795,0.0015374445138528988,0.001349858279205269,0.0010981462380190673,0.0009976589675097054,0.000802950698255719,0.0007621690726539704,0.000612058406224303,0.0005527717963708572,0.0004508962738077186,0.0004272872956870187,0.0003760247928259549,0.0003395695098436016,0.0003096764401549821,0.0002511260133862395,0.0002428641587561997,0.00020630205431182457,0.00019454924239249016,0.00017281790123999734,0.00015368187782694568,0.00013911667149442295,0.00012598110455563224,0.00011005585819811403,0.00010178723079644156,9.352376759673954e-05,8.32022406347372e-05,7.464922553020963e-05,6.83088043095141e-05,6.0960568663684446e-05,5.516459574972155e-05,5.139878130777307e-05,4.708113186595079e-05,4.060000539834265e-05,3.908127192365149e-05,3.55748366428229e-05,3.250207520640567e-05,3.0149011797436548e-05,2.8359124684375526e-05,2.5935026319318274e-05,2.4503231541526267e-05,2.2674528063645223e-05,2.0575010656493275e-05,1.8654393863874466e-05,1.7632043656759753e-05,1.5260693362424756e-05,1.4001613507396388e-05,1.2974399653938097e-05,1.2138838094713546e-05,1.1510521904202875e-05,1.0682291622393606e-05,9.861462464397482e-06,9.009226272208113e-06,8.558509693984528e-06,7.825376206048536e-06,7.524945560937786e-06,7.060602464050258e-06,6.51223257169303e-06,6.319867458721889e-06,5.933813905326649e-06,5.625267444726619e-06,5.3307436340937896e-06,4.911162705503262e-06,4.602626325431473e-06,4.509254086281559e-06,4.29504438742257e-06,4.144234842106928e-06,3.950094963420663e-06,3.708303243653149e-06,3.4932720041199146e-06,3.336715495968679e-06,3.1659191716858437e-06,3.053516087649536e-06,2.9346728122863654e-06,2.790699047646197e-06,2.700397394446549e-06,2.524026148331104e-06,2.473563197116093e-06,2.379765727939598e-06,2.2900681307575864e-06,2.2066124653720224e-06,2.1234951213698862e-06,2.0205680584685953e-06,1.9574622953165278e-06,1.8960440776132028e-06,1.8343708862142121e-06,1.7727827151144471e-06,1.7002528590584678e-06,1.6664113692383338e-06,1.6134214006555254e-06,1.589057959040196e-06,1.547719163290165e-06,1.5065920035707933e-06,1.4797556542272027e-06,1.4393844390194334e-06,1.3958547570269597e-06,1.3726897320015626e-06,1.3248770591485824e-06,1.3021629980188059e-06,1.2622886754271518e-06,1.234390542624706e-06,1.1987440398125615e-06,1.1921458490993633e-06,1.1722493485279822e-06,1.1445426596170354e-06,1.1213670430827648e-06,1.1063945407106282e-06,1.0905490843440459e-06,1.0728726017572453e-06,1.0603761383096008e-06,1.035866365082033e-06,1.0239003322339365e-06,1.0143166995106167e-06,1.0008920701762297e-06,9.847117338800068e-07,9.707061741834862e-07,9.563805162769812e-07,9.498482462555507e-07,9.387975865687559e-07,9.338746256012805e-07,9.24561356677729e-07,9.153816911230776e-07,9.127980422746992e-07,9.045098342459874e-07,8.983250457630585e-07,8.902511264675198e-07,8.875405559164977e-07,8.827259419041476e-07,8.792182776861352e-07,8.774144584640179e-07,8.750778336860071e-07,8.728341223261059e-07,8.709949921692093e-07,8.696843745727918e-07,8.686140924210116e-07
GWO,F2,5.430664539337158,2210598433766.0312,748192201.2793653,748192201.2793653,53844.6433935411,5206.182453391502,1520.212376221409,58.69843424561586,58.69843424561586,46.47450333637985,37.54777843179363,29.018442204426425,28.75456212930229,23.1935010171788,18.059503258075488,17.100010061780914,15.266513630649188,12.535450199418337,11.872178563994504,8.211847194940654,8.211847194940654,6.926329105717569,5.447592241603712,4.403394732535104,3.219291234357955,3.1768448562941245,2.4528150971255065,1.995965006515868,1.9280034674657254,1.5030815234521315,1.2803740442141018,1.0424669628318166,0.8998687542909429,0.7293207258221436,0.6802509467695559,0.6097392167919131,0.4917297448821936,0.4052484178527151,0.3670414479417169,0.27104325820065167,0.2233125606212501,0.18907567484728927,0.16072402796012794,0.1230552406639865,0.10107175966121626,0.09124275243310574,0.0747173268076918,0.058207957669704324,0.044458379700482234,0.044458379700482234,0.037492849011516005,0.033512380496754084,0.02886147448770914,0.02341805015079444,0.01882019619317697,0.014795675722621892,0.012966676376475632,0.011329660877263508,0.008401521125311742,0.007634710329615259,0.0063383199825142,0.0056980089198728975,0.004347231192129098,0.0035793995898064715,0.002127657181963808,0.002127657181963808,0.0018820965467293365,0.0015722079426404314,0.0013606330030855839,0.0010698597982289847,0.0009462777409249676,0.0008739054421979374,0.000748406219565334,0.0006709069797280681,0.0006010535626264479,0.0005117083355113499,0.0004580471264183971,0.0003750846594470936,0.0003185264105532106,0.0002669520293719365,0.00023207140200474078,0.00019993297507726662,0.00017342589126732294,0.00014881372736468617,0.00013264583991696627,0.00012477768207589,0.000109812963641442,9.494457437408918e-05,8.941923474098876e-05,7.853683881717968e-05,7.737172086537515e-05,7.031116240658025e-05,6.250475047196566e-05,5.2765541600251186e-05,5.0540859356627336e-05,4.510982973448923e-05,4.1804873784309395e-05,3.769084041512065e-05,3.3991938967183005e-05,3.160576841478396e-05,2.7531808557538287e-05,2.5593547451773452e-05,2.1849983014881064e-05,2.1228986451288568e-05,1.9876041490277025e-05,1.7846474409669015e-05,1.6735659351728196e-05,1.5545132934084026e-05,1.3818851575528085e-05,1.329562193412264e-05,1.1965924590757253e-05,1.1605800997532823e-05,1.0885348774098928e-05,1.0306785887553577e-05,9.505823636793541e-06,8.884888572351219e-06,8.227615492068991e-06,7.492648752395197e-06,7.292450312204294e-06,6.857547757614193e-06,6.483388445285802e-06,6.23329154118014e-06,5.8591484716497045e-06,5.556093893812424e-06,5.298949266667257e-06,5.109016182813538e-06,4.804189296832817e-06,4.419583047045319e-06,4.246325996850251e-06,4.108247861572534e-06,3.912866127386992e-06,3.7150823745096653e-06,3.590116172661264e-06,3.490507834116259e-06,3.3646939147663305e-06,3.2008787274352574e-06,3.069247562629835e-06,2.8995565428820275e-06,2.781933568523955e-06,2.7014421177865e-06,2.613109074121988e-06,2.5133266560832746e-06,2.377496968984601e-06,2.2580023699742804e-06,2.1954191504997338e-06,2.152222518981032e-06,2.048425148542146e-06,2.004027167258016e-06,1.9324177988272085e-06,1.8593704180214166e-06,1.7960496475443119e-06,1.7320808585942816e-06,1.6788821630055427e-06,1.645434604277701e-06,1.5895542417003327e-06,1.5371743294078322e-06,1.4951582587272564e-06,1.4565826426906803e-06,1.4373507499770393e-06,1.3637671754581635e-06,1.3352401148179335e-06,1.2984223806420855e-06,1.2528968210657068e-06,1.2351704768158368e-06,1.2088458258288695e-06,1.1754726629843903e-06,1.1529655210734888e-06,1.1265592641775933e-06,1.107425971877818e-06,1.087565622801846e-06,1.0749112643878973e-06,1.055497639033324e-06,1.0408619755242218e-06,1.0110290668878876e-06,9.932394914527292e-07,9.89545672737444e-07,9.76125371715233e-07,9.621236906203729e-07,9.438163538145791e-07,9.343662986742641e-07,9.217749571548485e-07,9.15017815669421e-07,8.986575406036509e-07,8.904338035246292e-07,8.742998737619507e-07,8.687362846110705e-07,8.581849008389879e-07,8.466894360474542e-07,8.434089654547456e-07,8.368257421689225e-07,8.307716444862908e-07,8.246931604828398e-07,8.195085522832382e-07,8.137727592721768e-07,8.108023626474033e-07,8.076075389456765e-07,8.060674491196067e-07,8.040970558795507e-07,8.022553303223219e-07,8.00155955457586e-07,8.000504497269714e-07
