Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100,Iter101,Iter102,Iter103,Iter104,Iter105,Iter106,Iter107,Iter108,Iter109,Iter110,Iter111,Iter112,Iter113,Iter114,Iter115,Iter116,Iter117,Iter118,Iter119,Iter120,Iter121,Iter122,Iter123,Iter124,Iter125,Iter126,Iter127,Iter128,Iter129,Iter130,Iter131,Iter132,Iter133,Iter134,Iter135,Iter136,Iter137,Iter138,Iter139,Iter140,Iter141,Iter142,Iter143,Iter144,Iter145,Iter146,Iter147,Iter148,Iter149,Iter150,Iter151,Iter152,Iter153,Iter154,Iter155,Iter156,Iter157,Iter158,Iter159,Iter160,Iter161,Iter162,Iter163,Iter164,Iter165,Iter166,Iter167,Iter168,Iter169,Iter170,Iter171,Iter172,Iter173,Iter174,Iter175,Iter176,Iter177,Iter178,Iter179,Iter180,Iter181,Iter182,Iter183,Iter184,Iter185,Iter186,Iter187,Iter188,Iter189,Iter190,Iter191,Iter192,Iter193,Iter194,Iter195,Iter196,Iter197,Iter198,Iter199,Iter200
GWO,F1,7.38,72197.17,45726.92,39442.3,31334.91,28262.08,22724.7,17985.24,12811.19,10124.2,7659.08,5813.28,4332.83,3527.86,1999.95,1790.25,1092.04,871.82,705.8,543.9,392.59,311.65,213.43,195.65,154.21,110.46,71.01,49.01,39.13,31.83,23.61,17.23,11.1,8.92,6.91,4.7,3.76,2.53,1.62,1.22,0.9,0.64,0.49,0.32,0.21,0.16,0.13,0.1,0.07,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GWO,F2,5.41,1601413210163.92,619163575.85,19585129.62,3870852.49,26523.63,766.97,70.3,49.48,47.5,40.78,33.8,28.98,26.48,21.02,17.47,14.02,11.53,10.36,8.5,6.64,5.51,5.09,4.46,3.52,2.85,2.4,2.1,1.63,1.33,1.09,0.94,0.81,0.72,0.63,0.44,0.39,0.34,0.3,0.2,0.18,0.15,0.11,0.09,0.07,0.06,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GWO,F3,6.53,163345.81,98915.18,98915.18,79792.66,70983.0,59407.65,57969.51,54760.41,52130.9,46658.41,35741.0,34967.37,30879.4,27638.04,21138.68,21138.68,20554.01,20554.01,20554.01,19871.35,18302.7,17793.93,17032.53,15495.24,13869.56,12819.0,11836.08,11836.08,11836.08,11279.53,10727.49,7713.38,7352.77,6993.96,6587.36,6587.36,6100.9,5655.23,5387.04,4868.41,4836.0,4658.96,3831.78,3831.78,3471.07,3403.18,3222.11,3002.35,2650.76,2570.91,2111.99,2111.99,2098.35,1899.32,1694.72,1687.22,1687.22,1651.23,1406.62,1406.62,1303.75,1303.75,1111.68,1111.68,1080.14,1000.47,989.18,967.73,917.1,830.56,815.15,782.84,661.34,661.34,633.76,559.12,545.58,529.31,499.51,465.09,406.0,399.49,377.62,357.36,351.39,351.39,313.16,308.9,299.59,276.76,275.01,249.42,209.86,196.48,173.63,161.59,160.9,154.46,136.33,123.65,112.2,104.95,100.73,96.08,91.64,86.84,86.84,78.52,76.58,71.13,70.02,60.68,60.68,60.15,55.22,54.46,52.78,50.27,48.3,46.27,44.46,43.12,41.39,38.04,36.06,33.72,33.31,32.86,32.26,30.11,28.97,28.0,26.58,26.32,24.26,23.55,21.94,20.65,19.99,18.91,17.85,17.3,17.06,16.37,16.01,14.51,14.51,13.77,13.43,12.78,12.61,12.41,12.03,11.51,11.24,10.85,10.61,10.46,9.92,9.57,9.12,8.79,8.34,8.21,7.96,7.83,7.66,7.52,7.39,7.25,7.03,6.93,6.74,6.57,6.45,6.26,6.08,5.89,5.8,5.71,5.63,5.56,5.41,5.36,5.26,5.2,5.16,5.06,5.0,4.96,4.88,4.82,4.78,4.75,4.71,4.69,4.66,4.65,4.62,4.61
GWO,F4,5.42,90.13,90.13,81.65,80.22,72.78,59.76,56.72,56.72,53.01,51.6,46.93,46.93,45.04,43.85,39.09,37.45,34.38,34.38,31.95,29.99,27.84,25.51,22.02,20.28,18.96,18.63,17.94,16.6,15.65,14.68,13.19,12.44,10.98,9.68,8.49,8.44,7.46,6.84,6.62,6.29,5.56,5.14,4.14,3.83,3.54,3.33,2.9,2.47,2.38,2.07,1.81,1.76,1.59,1.56,1.44,1.29,1.25,1.11,1.02,0.96,0.91,0.89,0.77,0.72,0.65,0.58,0.51,0.5,0.47,0.41,0.4,0.4,0.38,0.37,0.36,0.33,0.32,0.31,0.3,0.27,0.26,0.24,0.23,0.22,0.22,0.21,0.2,0.2,0.19,0.19,0.19,0.18,0.18,0.17,0.16,0.16,0.14,0.14,0.14,0.13,0.13,0.13,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
GWO,F5,5.52,264257646.04,225052537.53,149368979.79,58259167.94,39655317.22,27524622.27,20870802.82,11546941.99,7875818.93,6146151.69,4544065.1,4410161.38,2591250.51,1475610.95,1191287.69,676072.28,411857.5,275314.64,123538.63,101310.08,94347.31,60185.15,51679.38,32558.21,21128.77,12052.17,9453.43,5982.74,4618.45,2072.23,1482.87,1011.5,726.45,574.25,371.17,294.95,186.67,150.48,123.63,94.68,76.78,70.44,56.1,47.74,42.1,39.13,36.28,34.77,33.51,32.34,30.89,30.43,30.09,29.69,29.39,29.21,29.03,28.9,28.8,28.7,28.62,28.57,28.52,28.47,28.43,28.41,28.4,28.37,28.37,28.36,28.35,28.35,28.31,28.31,28.25,28.23,28.2,28.18,28.17,28.15,28.07,28.03,28.0,27.97,27.94,27.92,27.9,27.89,27.88,27.84,27.84,27.84,27.84,27.84,27.84,27.8,27.8,27.8,27.8,27.8,27.8,27.78,27.78,27.78,27.78,27.78,27.78,27.78,27.78,27.78,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.73,27.73,27.73,27.73,27.73,27.73,27.73,27.73,27.73,27.73,27.73,27.73,27.73,27.73,27.73,27.73
GWO,F6,5.29,68324.38,52545.98,37198.97,31087.34,22951.91,16998.88,12327.14,9159.38,7020.45,5517.39,4449.29,3282.45,3134.83,2264.65,1865.12,1172.79,934.78,594.54,559.48,426.69,329.86,248.15,183.12,137.7,117.9,88.99,70.92,56.34,44.96,28.46,22.4,17.77,15.44,11.03,7.62,6.04,5.29,4.64,4.37,3.82,3.48,3.17,3.0,2.8,2.77,2.63,2.6,2.56,2.49,2.32,2.31,2.28,2.23,2.17,2.16,2.16,2.14,2.09,2.04,2.04,2.03,2.01,2.01,2.01,1.96,1.94,1.92,1.89,1.89,1.88,1.86,1.85,1.85,1.82,1.77,1.77,1.74,1.74,1.74,1.73,1.72,1.67,1.63,1.62,1.62,1.62,1.6,1.59,1.59,1.58,1.57,1.56,1.54,1.54,1.53,1.53,1.52,1.52,1.49,1.49,1.49,1.49,1.48,1.48,1.47,1.47,1.47,1.46,1.44,1.44,1.42,1.42,1.4,1.37,1.36,1.36,1.36,1.36,1.35,1.34,1.34,1.32,1.31,1.31,1.31,1.29,1.29,1.29,1.29,1.28,1.26,1.26,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.23,1.23,1.23,1.23,1.22,1.22,1.22,1.22,1.22,1.22,1.21,1.21,1.21,1.21,1.21,1.21,1.2,1.2,1.19,1.19,1.19,1.19,1.19,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
GWO,F7,5.27,111.78,59.62,41.56,22.77,14.22,12.08,8.64,6.19,4.13,2.95,2.22,1.24,0.92,0.75,0.63,0.5,0.4,0.34,0.31,0.26,0.24,0.19,0.18,0.17,0.15,0.14,0.14,0.14,0.13,0.13,0.13,0.1,0.1,0.1,0.1,0.1,0.07,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
GWO,F8,5.97,-2451.52,-2451.52,-2575.96,-2750.3,-2750.3,-2750.3,-2750.3,-2750.3,-2750.3,-2808.37,-2808.37,-2838.16,-2838.16,-2838.16,-2838.16,-2838.16,-2938.46,-2938.46,-2938.46,-2938.46,-2938.46,-2974.93,-2974.93,-2974.93,-2974.93,-2974.93,-2974.93,-2974.93,-2974.93,-2974.93,-2974.93,-2974.93,-3227.25,-3227.25,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3238.56,-3387.26,-3388.35,-3388.35,-3388.35,-3388.35,-3388.35,-3388.35,-3388.35,-3388.35,-3388.35,-3388.35,-3388.35,-3388.35,-3388.35,-3388.35,-3466.83,-3466.83,-3466.83,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3469.37,-3512.86,-3512.86,-3512.86,-3512.86,-3512.86,-3587.14,-3587.14,-3587.14,-3587.14,-3587.14,-3587.14,-3587.14,-3676.3,-3676.3,-3676.3,-3676.3,-3734.74,-3734.74,-3734.74,-3734.74,-3734.74,-3734.74,-3852.76,-3899.2,-3899.2,-4001.7,-4001.7,-4019.85,-4019.85,-4019.85,-4019.85,-4019.85,-4019.85,-4019.85,-4019.85,-4019.85,-4019.85,-4019.85,-4019.85,-4091.34,-4262.7,-4436.9,-4462.18,-4462.18,-4462.18,-4653.75,-4740.72,-4740.72,-4740.72,-4740.72,-4754.58,-4754.58,-4765.44,-4765.44,-4765.44,-4765.44,-4797.79,-4804.05,-4866.58,-4866.58,-4911.32,-4945.22,-4945.22,-5023.14,-5023.14,-5023.14,-5023.14,-5037.68,-5133.18,-5133.18,-5150.53,-5150.53,-5150.53,-5208.23,-5208.23,-5222.36,-5235.06,-5304.59,-5321.7,-5332.38,-5342.25,-5369.93,-5369.93,-5373.75,-5413.12,-5431.44,-5431.44,-5447.41,-5449.02,-5473.07,-5473.07,-5501.5,-5517.46,-5537.23,-5553.1,-5556.78,-5575.8,-5577.76,-5586.72,-5592.16,-5596.2
GWO,F9,5.3,443.89,411.3,378.7,377.29,368.31,347.14,338.95,328.46,309.36,297.19,284.22,284.22,277.54,266.82,247.13,247.13,242.88,239.39,227.34,224.95,224.95,196.61,196.61,196.61,196.61,192.42,192.42,190.9,190.9,184.44,184.44,175.09,175.09,175.09,172.91,172.91,172.91,172.91,172.91,172.91,172.69,172.69,172.69,172.69,172.19,172.19,172.19,171.83,170.8,170.8,153.89,144.42,144.25,139.33,131.11,127.18,126.01,117.12,117.12,109.8,108.14,104.49,89.16,87.34,83.93,81.61,81.61,81.61,80.26,76.84,74.79,74.6,71.12,71.12,70.14,70.14,70.14,70.14,70.14,70.14,70.14,70.14,70.14,70.14,70.14,69.61,69.61,69.61,69.61,69.61,69.61,69.61,69.61,69.61,69.01,69.01,67.36,67.36,67.36,66.51,66.51,66.51,66.51,66.51,66.51,65.72,65.72,65.72,65.72,65.45,64.01,64.01,64.01,62.36,62.08,62.08,62.08,62.08,61.32,59.15,59.15,56.78,56.78,56.78,56.78,54.89,54.89,54.89,54.89,49.88,45.44,45.28,45.24,45.03,45.03,45.03,45.03,44.13,44.13,44.13,44.13,43.87,43.87,43.87,43.87,43.87,41.75,41.75,41.66,41.56,41.32,40.88,40.88,40.88,40.49,39.13,38.91,38.82,38.79,38.79,38.79,37.55,37.22,36.71,34.94,34.72,34.68,34.47,33.09,33.09,31.09,31.02,30.81,30.81,30.67,30.4,30.12,30.12,30.06,29.94,29.21,29.21,29.09,28.9,28.19,27.77,27.57,27.4,26.98,26.95,26.89,26.49,26.45,26.26,26.18,26.12,26.05,25.96,25.87,25.79
GWO,F10,5.48,20.56,20.25,19.69,19.05,18.35,17.9,17.33,16.44,15.94,15.34,14.26,12.64,12.39,11.59,10.39,8.99,8.15,7.38,6.67,6.06,5.55,4.94,4.69,4.44,3.98,3.72,3.48,3.06,2.87,2.51,2.31,2.0,1.65,1.34,1.07,0.83,0.61,0.54,0.38,0.32,0.22,0.17,0.16,0.12,0.11,0.09,0.07,0.06,0.05,0.04,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
