Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100,Iter101,Iter102,Iter103,Iter104,Iter105,Iter106,Iter107,Iter108,Iter109,Iter110,Iter111,Iter112,Iter113,Iter114,Iter115,Iter116,Iter117,Iter118,Iter119,Iter120,Iter121,Iter122,Iter123,Iter124,Iter125,Iter126,Iter127,Iter128,Iter129,Iter130,Iter131,Iter132,Iter133,Iter134,Iter135,Iter136,Iter137,Iter138,Iter139,Iter140,Iter141,Iter142,Iter143,Iter144,Iter145,Iter146,Iter147,Iter148,Iter149,Iter150,Iter151,Iter152,Iter153,Iter154,Iter155,Iter156,Iter157,Iter158,Iter159,Iter160,Iter161,Iter162,Iter163,Iter164,Iter165,Iter166,Iter167,Iter168,Iter169,Iter170,Iter171,Iter172,Iter173,Iter174,Iter175,Iter176,Iter177,Iter178,Iter179,Iter180,Iter181,Iter182,Iter183,Iter184,Iter185,Iter186,Iter187,Iter188,Iter189,Iter190,Iter191,Iter192,Iter193,Iter194,Iter195,Iter196,Iter197,Iter198,Iter199,Iter200
BBO,F1,1.78,69159.18,61991.1,61991.1,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,61900.02,54533.53,54533.53,53907.86,53907.86,53907.86,53907.86,53907.86,53907.86,53786.82,53039.68,47955.53,47678.14,47678.14,47678.14,47678.14,39430.34,39430.34,39430.34,39430.34,39430.34,37778.19,37736.44,34818.15,34818.15,34818.15,34818.15,34818.15,34818.15,34818.15,34818.15,34818.15,34673.69,34673.69,34673.69,34673.69,34673.69,34673.69,34408.31,34408.31,34408.31,34220.51,34220.51,34214.7,34212.68,34212.68,34212.68,34210.42,34210.42,34208.49,34208.49,34208.49,34208.49,34208.49,34208.49,34208.49,34208.49,34208.49,34207.82,21093.28,21093.28,21092.85,18868.86,18868.86,18868.86,16186.04,16180.25,14226.68,14226.68,14226.23,14226.23,14226.22,13925.92,13680.79,13680.79,13675.34,13584.16,13584.16,13560.89,13560.89,13444.57,13361.87,13343.24,13342.5,13342.5,13342.5,13333.47,13333.46,13333.46,13333.46,13333.45,13333.45,13333.45,13333.39,13333.39,13333.39,13333.39,13333.39,13333.39,13333.38,13333.38,13333.38,13333.38,13333.38,13333.37,13333.37,13333.37,13333.37,13333.37,13333.37,13333.37,13333.37,13333.37,13333.36,13333.36,13333.35,13333.35,13333.35,13333.35,13333.35,13333.35,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34,13333.34
BBO,F2,2.05,7789170183457.56,418637508548.04,336850136616.09,164650699342.21,164650699342.21,124754369953.84,124754369953.84,119259044721.26,119258528326.81,119253000378.45,119253000372.61,119253000368.52,119253000368.52,119253000368.52,119253000368.52,121493453.16,121493453.16,121432058.58,45917154.32,45917154.32,45917154.32,45917153.05,45917153.05,45917153.05,45917153.05,69137.64,69137.64,69137.64,69137.64,69137.64,69137.45,69137.45,69137.45,2701.12,516.48,515.77,513.36,513.36,512.94,512.94,512.9,512.83,177.75,177.75,177.75,177.75,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.31,101.31,101.21,100.77,100.77,100.77,100.77,100.77,100.77,100.75,100.75,100.75,100.75,100.71,100.71,100.71,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.57,100.57,100.57,100.57,100.57,100.46,100.46,100.46,100.46,100.46,100.44,100.44,100.44,100.35,100.35,100.34,100.33,100.24,100.2,100.2,100.13,100.13,100.13,100.13,100.13,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.03,100.03,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,99.64
BBO,F3,7.1,231358.71,179378.53,179378.53,179378.53,179378.53,179378.53,179378.53,179378.53,179378.53,179378.53,179378.53,179378.53,179378.53,179378.53,172519.44,157533.27,147578.32,147578.32,147578.32,147578.32,147578.32,147578.32,147578.32,112067.18,112067.18,112067.18,112067.18,112067.18,112067.18,112067.18,112067.18,112067.18,112067.18,112067.18,112067.18,112067.18,112067.18,112067.18,112067.18,112067.18,107283.79,107283.79,107283.79,107283.79,107283.79,100470.84,100470.84,100470.84,94580.0,94580.0,94580.0,82399.94,82399.94,82399.94,82399.94,82399.94,82399.94,82399.94,82399.94,82399.94,82399.94,82399.94,72333.5,72333.5,72333.5,72333.5,70322.66,70322.66,70322.66,64157.05,64157.05,64157.05,64157.05,64157.05,64157.05,64157.05,64157.05,64157.05,64157.05,64157.05,64157.05,60389.74,60389.74,60389.74,60389.74,60389.74,60389.74,60389.74,60389.74,60389.74,60389.74,60389.74,60389.74,60389.74,60389.74,60389.74,60389.74,60389.74,60254.01,59952.85,59952.85,59420.32,59420.32,59420.32,59420.32,59420.32,59420.32,59420.32,59420.32,59420.32,58023.33,56629.28,56018.13,56018.13,56018.13,56018.13,54463.43,54455.81,54224.14,52441.05,52393.53,52393.53,52393.53,51704.5,51704.5,51704.5,51704.5,51291.54,51291.54,51291.54,51291.54,51284.25,51284.25,51283.05,51283.03,51283.03,51283.03,51206.47,51206.47,51117.71,51117.61,51117.61,51117.61,51117.61,51117.61,51117.61,51117.61,51097.38,51079.39,51070.05,51050.55,51050.49,51050.49,51034.52,50596.19,50596.19,50596.19,50596.19,50596.19,50596.18,50595.52,50595.52,50595.52,50595.52,50595.52,50512.19,50512.19,50512.19,50512.19,50512.19,50482.85,50434.78,50434.78,50434.78,50434.78,50434.78,50434.78,50434.78,50434.78,50434.78,50434.78,50434.78,50434.78,50434.78,50434.78,50434.78,50434.57,50434.41,50434.41,50434.41,50434.25,50434.25,50434.18,50434.18,50434.18,50434.13,50382.97,50346.75,50336.14,50326.89
BBO,F4,1.23,86.5,86.5,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.4,83.92,82.58,82.58,81.92,81.8,79.68,76.88,74.93,72.75,70.94,69.13,65.52,62.4,59.48,58.05,57.35,56.59,54.51,53.71,52.51,49.96,49.23,48.52,48.04,47.88,47.78,47.51,47.34,47.25,47.15,47.07,46.94,46.9
BBO,F5,1.49,204773139.23,204773139.23,204773139.23,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,200552401.77,165179883.84,165179883.84,150536523.35,148216433.96,147984815.0,147916471.84,147863603.39,147863602.0,147863498.53,147863496.74,147863496.74,147863496.74,147863496.74,147863449.83,147863449.83,147863449.83,147863449.83,147863449.47,95482473.93,86461656.43,86461656.37,86461656.37,86159629.93,86057748.69,85787390.14,85787390.14,85787390.14,36982670.39,25322213.96,25260404.83,20842103.93,13622833.87,4349662.53,51054.51,50257.89,7293.95,7293.95,1064.36,783.31,780.19,556.21,556.21,405.65,395.41,208.01,78.87,69.05,67.38,38.07,33.94,32.71,32.71,32.32,23.42,19.24,18.55,17.85,15.89,15.79,15.37,15.32,15.32,15.32,15.32,15.32,15.26,14.72,14.72,14.67,13.7,13.65,13.61,13.58,13.57,13.56,13.52,13.52,13.52,13.34,13.34,13.32,13.32,13.32,13.31,13.31,13.31,13.31,13.31,13.29,13.29,13.29,13.29,13.28,13.28,13.28,13.28,13.28,13.28,13.28,13.28
BBO,F6,1.18,63701.43,63235.14,63235.14,63235.14,60465.29,60465.29,60465.29,60465.29,60465.29,60465.29,60465.29,60465.29,60465.29,60465.29,60465.29,60465.29,60465.29,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,58169.37,55762.82,55762.82,50987.8,50831.09,50694.07,50694.07,50380.15,50215.4,49804.9,49369.92,48367.77,48367.77,48367.77,48133.84,48133.84,48133.84,48133.84,48133.84,48133.84,47464.11,47464.11,47464.11,47464.11,47464.11,47436.46,47436.46,47436.46,47436.46,47435.49,47435.49,47435.49,47421.93,47421.93,47421.93,47421.93,47421.93,47421.93,47421.93,47421.93,47382.51,47382.51,47382.51,47382.51,47382.51,47382.51,36284.21,36284.21,31599.16,28799.33,27080.88,27069.44,27069.44,26696.94,26658.21,26434.75,26434.75,26434.75,26434.75,26429.39,26429.39,26420.22,26420.22,26420.22,26418.84,26418.84,26418.84,26408.16,26408.16,26405.84,26401.45,26401.42,26401.42,26401.42,26401.42,26401.39,26401.39,26401.39,26401.39,26401.39,26401.39,26401.37,26401.37,26401.37,26401.36,26401.36,26401.36,26401.36,26401.36,26401.36,26401.36,26401.36,26401.36,26401.36,26401.36,26401.19,26401.19,26401.15,26401.15,26401.15,26401.15,26401.15,26401.09,26401.09,26401.09,26401.09,26400.84,26400.84,26400.82,26400.82,26400.82,26400.82,26400.82,26400.82,26400.82,26400.82,26400.82,26400.82,26400.79,26400.79,26400.79,26400.79,26400.79,26400.79,26400.78,26400.78,26400.78,26400.76,26400.76,26400.74,26400.73,26400.72,26400.72,26400.72,26400.72,26400.72,26400.71,26400.71,26400.71,26400.71,26400.71,26400.71,26400.7,26400.7,26400.7,26400.7,26400.69,26400.69,26400.69,26400.69,26400.69,26400.69,26400.69,26400.69,26400.69,26400.69
BBO,F7,1.78,130.55,130.4,130.4,125.68,125.68,125.68,125.21,117.17,117.17,116.96,86.86,86.86,78.92,78.84,78.84,78.84,78.84,78.84,78.84,78.84,78.84,78.84,78.84,78.84,78.84,78.84,78.04,78.04,77.67,77.67,77.67,77.67,77.67,77.66,77.66,77.29,77.14,77.14,77.13,77.02,77.02,77.02,77.02,76.96,76.96,76.96,76.96,76.96,76.96,76.96,76.96,76.96,76.95,76.95,76.95,76.95,76.95,76.95,76.95,76.95,76.95,76.95,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,76.94,73.81,73.81,68.56,67.89,67.55,67.53,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.4,67.34,67.34,67.34,67.34,67.34,67.34,67.34,67.34,67.34,67.34,67.34,67.34,67.34,67.34,67.34,67.34,43.66,37.23,37.23,31.03,30.08,28.52,27.26,27.23,27.01,26.98,26.9,26.9,26.9,26.9,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.86,26.85,26.85,26.85,26.85,26.85,26.85,26.85,26.85,26.85,26.54,25.7,25.0,24.56,24.15,23.86,23.86,23.86,23.58,23.33,23.33,23.33,23.33,23.33,23.33,23.33,22.24,22.06,22.05,21.93,21.86,21.58,21.55,19.52,19.15,18.71,18.45,18.13,17.89,17.73,17.46,17.22,16.02,15.77,15.2,14.06
BBO,F8,0.94,-1946.43,-4039.01,-5181.92,-5567.89,-6555.02,-6555.02,-6992.66,-7038.24,-7038.24,-7038.24,-7531.73,-7531.73,-7531.73,-7773.25,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.09,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8113.2,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.85,-8118.86,-8118.86,-8118.86,-8118.86,-8119.7,-8119.7,-8119.7,-8119.97
BBO,F9,1.33,425.67,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,408.66,388.42,388.42,367.96,332.53,332.53,319.88,314.18,311.92,307.97,303.26,303.26,294.72,294.72,291.09,291.09,291.09,291.09,285.89,270.29,270.29,267.33,265.77,265.68,265.65,265.55,265.17,265.04,265.04,265.03,265.03,265.03,265.03,265.03,265.03,265.03,265.03,265.03,265.03,265.03,265.03,265.02,265.02,265.02,265.02,252.66,251.48,228.87,220.37,197.79,194.82,189.18,186.12,185.54,185.54,185.54,184.69,184.69,184.33,184.11,184.11,184.11,183.89,183.67,183.37,183.25,183.17,183.03,182.98,180.05,179.3,178.36,177.67,177.03,175.42
BBO,F10,1.66,20.7,20.61,20.56,20.28,20.01,19.98,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97
