Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100,Iter101,Iter102,Iter103,Iter104,Iter105,Iter106,Iter107,Iter108,Iter109,Iter110,Iter111,Iter112,Iter113,Iter114,Iter115,Iter116,Iter117,Iter118,Iter119,Iter120,Iter121,Iter122,Iter123,Iter124,Iter125,Iter126,Iter127,Iter128,Iter129,Iter130,Iter131,Iter132,Iter133,Iter134,Iter135,Iter136,Iter137,Iter138,Iter139,Iter140,Iter141,Iter142,Iter143,Iter144,Iter145,Iter146,Iter147,Iter148,Iter149,Iter150,Iter151,Iter152,Iter153,Iter154,Iter155,Iter156,Iter157,Iter158,Iter159,Iter160,Iter161,Iter162,Iter163,Iter164,Iter165,Iter166,Iter167,Iter168,Iter169,Iter170,Iter171,Iter172,Iter173,Iter174,Iter175,Iter176,Iter177,Iter178,Iter179,Iter180,Iter181,Iter182,Iter183,Iter184,Iter185,Iter186,Iter187,Iter188,Iter189,Iter190,Iter191,Iter192,Iter193,Iter194,Iter195,Iter196,Iter197,Iter198,Iter199,Iter200
GWO,F1,6.8,71090.91,53510.84,41979.96,27108.84,25613.88,18848.62,14862.35,11335.37,8288.97,6478.21,4288.98,2993.08,2287.08,1722.58,1151.56,867.07,522.55,414.12,336.89,231.17,151.8,102.33,89.56,66.51,54.0,38.15,27.44,20.34,17.59,11.79,8.84,5.83,4.49,2.8,2.29,1.66,1.06,0.8,0.55,0.45,0.27,0.23,0.17,0.12,0.09,0.06,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GWO,F2,6.35,827270174139.05,18449025106.97,105946153.1,7350083.44,290180.12,9210.72,129.13,54.76,47.18,37.01,31.39,25.45,21.41,18.8,16.63,14.2,11.89,9.55,8.11,6.93,6.25,5.22,4.45,3.62,3.09,2.7,1.94,1.82,1.56,1.25,1.14,0.91,0.78,0.66,0.55,0.44,0.35,0.29,0.24,0.21,0.17,0.14,0.11,0.1,0.08,0.07,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GWO,F3,8.13,147562.86,116473.4,88040.64,83974.53,65678.6,59567.75,56418.99,51350.09,45298.59,45298.59,43468.81,35529.4,35274.54,35274.54,28071.2,28071.2,28071.2,26388.15,26388.15,26343.53,25216.24,21789.3,21789.3,21100.97,19598.06,19259.62,18456.95,17008.53,13094.89,13094.89,11917.34,11917.34,11207.57,10988.48,10847.75,10413.41,8576.04,8269.96,7712.07,7712.07,7674.21,7649.15,6696.55,6696.55,6495.58,6461.11,6011.18,5943.37,5851.86,5440.92,4980.22,4548.43,4357.14,4294.64,3433.45,2987.27,2454.5,2438.09,2438.09,2409.62,2081.08,2013.02,1989.68,1677.39,1631.85,1545.53,1506.53,1433.77,1399.62,1148.43,1066.98,1062.22,992.91,992.4,984.17,931.09,898.17,758.78,758.78,653.43,653.43,629.91,564.53,536.17,512.44,406.41,385.11,380.21,325.09,312.4,312.4,312.4,252.5,252.5,238.76,232.2,216.05,215.23,215.23,196.42,186.47,171.18,171.18,162.44,155.79,150.58,126.54,113.16,109.44,108.83,97.09,96.26,83.56,82.91,81.52,81.29,81.07,77.79,75.82,69.83,60.91,58.85,58.85,51.7,51.56,50.2,49.66,45.53,41.46,40.61,33.8,30.87,30.45,28.81,27.78,26.07,24.99,23.82,22.49,22.47,22.42,21.59,20.28,18.73,18.52,18.34,17.15,16.74,15.91,15.62,14.92,14.49,13.87,12.57,11.65,10.93,10.92,10.47,10.42,10.21,9.99,9.57,9.5,9.03,8.89,8.61,8.5,8.41,8.09,7.89,7.76,7.72,7.41,7.36,7.02,6.97,6.82,6.7,6.59,6.52,6.45,6.27,6.16,6.09,6.0,5.92,5.77,5.72,5.65,5.6,5.55,5.47,5.44,5.41,5.37,5.33,5.29,5.27,5.26,5.24
GWO,F4,6.28,86.64,84.0,81.06,79.67,68.86,67.1,65.09,60.28,54.9,50.24,50.2,48.32,46.74,45.48,43.51,39.8,38.41,36.11,35.58,34.88,31.46,30.75,28.59,27.73,25.25,22.82,22.22,21.24,20.37,19.92,19.7,18.35,17.01,15.71,14.65,13.61,13.42,12.76,12.49,12.11,10.8,10.71,9.56,9.01,8.4,8.06,7.57,7.13,6.54,5.31,5.21,4.6,4.31,4.0,3.86,3.61,3.35,3.14,2.68,2.64,2.51,2.12,1.84,1.68,1.59,1.55,1.41,1.28,1.14,1.07,1.06,1.02,1.02,1.0,0.99,0.96,0.93,0.83,0.76,0.75,0.73,0.68,0.61,0.57,0.52,0.51,0.5,0.49,0.47,0.46,0.44,0.41,0.4,0.39,0.36,0.35,0.32,0.32,0.29,0.29,0.27,0.27,0.26,0.25,0.22,0.22,0.22,0.21,0.2,0.2,0.19,0.19,0.18,0.16,0.16,0.16,0.15,0.15,0.15,0.14,0.14,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
GWO,F5,6.29,272783404.43,194446251.46,106045141.19,86032792.55,55405092.8,32757161.69,29261624.75,24478118.68,17624483.18,10610851.97,8777378.77,5690540.97,3248650.34,1859126.19,1152344.7,585299.42,483775.03,355858.66,218229.86,168685.66,113847.77,64378.37,41875.66,14349.41,8363.11,6901.68,3606.64,3299.3,2284.3,1976.32,1650.36,1481.52,1171.18,686.95,503.0,383.84,264.8,227.59,188.14,139.12,109.68,88.28,72.82,61.27,51.71,48.21,42.64,38.52,36.45,34.59,32.89,31.66,31.15,30.23,29.84,29.56,29.35,29.18,29.03,28.86,28.77,28.68,28.65,28.59,28.54,28.48,28.46,28.44,28.44,28.39,28.38,28.36,28.36,28.34,28.33,28.32,28.31,28.31,28.31,28.31,28.3,28.3,28.3,28.29,28.28,28.28,28.28,28.28,28.28,28.28,28.28,28.28,28.28,28.28,28.28,28.28,28.28,28.28,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.27,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.26,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25
GWO,F6,8.1,71270.99,46632.22,37977.18,29872.2,25310.92,21867.73,16766.77,11736.39,8464.83,6789.27,4726.26,4292.68,2740.58,2656.07,1814.32,1781.94,1349.42,1017.74,690.45,447.34,404.88,293.4,201.22,137.73,107.23,82.86,60.91,32.02,29.8,21.84,16.84,13.59,9.49,7.41,6.41,4.5,4.16,3.55,3.51,3.28,3.03,2.78,2.63,2.58,2.57,2.43,2.38,2.31,2.3,2.24,2.18,2.16,2.12,2.12,2.04,2.03,1.97,1.96,1.96,1.94,1.91,1.88,1.86,1.85,1.8,1.76,1.75,1.72,1.72,1.72,1.72,1.72,1.72,1.7,1.7,1.7,1.7,1.67,1.67,1.64,1.64,1.64,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.61,1.6,1.6,1.6,1.6,1.57,1.57,1.57,1.57,1.57,1.56,1.56,1.55,1.55,1.54,1.54,1.53,1.53,1.52,1.51,1.51,1.51,1.51,1.51,1.51,1.5,1.49,1.48,1.47,1.46,1.46,1.46,1.46,1.46,1.45,1.45,1.45,1.45,1.44,1.44,1.44,1.44,1.43,1.43,1.43,1.42,1.42,1.42,1.42,1.41,1.41,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.38,1.37,1.36,1.35,1.34,1.34,1.34,1.34,1.34,1.34,1.33,1.33,1.33,1.32,1.32,1.32,1.31,1.31,1.31,1.31,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.29,1.29,1.29,1.29,1.29,1.28,1.28,1.28,1.28,1.28,1.27,1.27,1.27,1.27,1.27,1.26,1.26,1.26,1.26,1.26,1.26,1.25,1.25,1.25,1.25,1.25
GWO,F7,5.75,127.01,76.53,37.18,18.96,14.55,14.06,7.42,4.69,2.62,1.45,1.16,0.77,0.71,0.54,0.3,0.3,0.22,0.21,0.2,0.2,0.2,0.17,0.13,0.11,0.08,0.08,0.08,0.08,0.06,0.06,0.06,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
GWO,F8,6.19,-1813.66,-1831.92,-1945.95,-2126.15,-2126.15,-2126.15,-2158.08,-2646.46,-2690.49,-2752.74,-2752.74,-2809.18,-2809.18,-2809.18,-2809.18,-2809.18,-2809.18,-2809.18,-2809.18,-2809.18,-2809.18,-2809.18,-2809.18,-2809.18,-2829.39,-2864.03,-2864.03,-2864.03,-2886.34,-2886.34,-2886.34,-2886.34,-2886.34,-2886.34,-2886.34,-2887.73,-2887.73,-2887.73,-2887.73,-2887.73,-2887.73,-2897.21,-2897.21,-2949.77,-2949.77,-3007.14,-3007.14,-3040.9,-3040.9,-3105.47,-3105.47,-3105.47,-3105.47,-3126.3,-3600.07,-3600.07,-3600.07,-3600.07,-3600.07,-3600.07,-3600.07,-3600.07,-3600.07,-3600.07,-3600.07,-3600.07,-3607.55,-3607.55,-3607.55,-3607.55,-3607.55,-3607.55,-3623.55,-3623.55,-3623.55,-3623.55,-3623.55,-3623.55,-3623.55,-3623.55,-3623.55,-3623.55,-3651.68,-3651.68,-3651.68,-3651.68,-3651.68,-3651.68,-3651.68,-3651.68,-3651.68,-3651.68,-3651.68,-3651.68,-3651.68,-3651.68,-3651.68,-3651.68,-3651.68,-3768.8,-3768.8,-3768.8,-3768.8,-3768.8,-3768.8,-3768.8,-3851.04,-3851.04,-3851.04,-3851.04,-3851.04,-3992.89,-3992.89,-3992.89,-3992.89,-3992.89,-3992.89,-3992.89,-3992.89,-3992.89,-3992.89,-3992.89,-3992.89,-3992.89,-3992.89,-4064.09,-4064.09,-4064.09,-4083.0,-4083.0,-4083.0,-4083.0,-4133.95,-4244.14,-4244.14,-4336.93,-4336.93,-4336.93,-4336.93,-4336.93,-4336.93,-4336.93,-4336.93,-4428.08,-4428.08,-4430.03,-4430.03,-4446.83,-4558.65,-4566.96,-4629.12,-4715.26,-4715.26,-4715.26,-4715.26,-4715.26,-4746.55,-4819.97,-4948.95,-4948.95,-4978.12,-4978.12,-4983.03,-4983.03,-5024.36,-5066.79,-5089.36,-5160.76,-5241.39,-5314.74,-5359.75,-5372.65,-5438.66,-5470.41,-5563.8,-5563.8,-5577.12,-5646.67,-5646.67,-5646.67,-5673.37,-5716.86,-5732.4,-5735.99,-5767.17,-5780.27,-5835.31,-5839.04,-5872.15,-5914.07,-5939.04,-5964.12,-5970.56,-6007.7,-6025.56,-6044.28,-6062.56,-6079.67,-6083.57,-6087.21
GWO,F9,5.35,425.19,393.08,382.63,365.04,364.23,326.9,318.68,299.54,287.8,280.46,265.55,265.55,261.64,261.64,254.52,235.83,230.39,230.04,227.45,226.68,226.68,209.06,209.06,209.06,209.06,209.06,200.88,200.88,200.88,200.88,191.28,190.59,190.59,184.07,183.64,176.45,171.8,171.8,171.8,171.8,167.45,162.81,162.81,162.81,162.81,162.81,162.81,158.5,158.5,158.5,158.5,157.58,156.12,152.72,151.91,151.91,151.91,142.51,142.51,138.1,138.1,138.1,138.1,138.1,138.1,138.1,138.1,136.97,136.97,136.97,136.97,136.97,136.97,136.97,136.97,136.97,136.97,136.97,127.7,127.13,127.13,127.13,127.13,127.13,127.13,126.54,120.7,120.7,119.91,119.91,119.91,111.3,109.42,104.39,99.34,99.34,99.34,98.76,94.39,94.39,91.11,91.11,91.11,91.11,91.11,91.11,91.11,91.11,85.13,85.13,85.13,85.13,83.3,83.3,83.3,79.3,79.3,79.26,79.26,76.08,73.32,73.32,73.32,73.32,73.32,70.23,70.23,68.3,68.3,68.3,65.73,63.66,63.66,63.4,61.92,61.39,61.39,59.79,59.79,57.23,56.26,55.22,53.62,53.62,53.41,53.41,52.1,49.61,49.61,49.61,49.61,49.49,48.28,46.39,46.18,46.18,45.56,45.56,45.56,44.4,43.07,43.07,43.07,42.01,41.41,40.96,40.58,39.75,39.75,38.71,38.01,37.56,37.56,37.13,37.13,36.82,36.17,35.54,35.13,33.82,33.67,33.32,33.32,33.2,32.81,32.73,32.56,32.18,31.96,31.96,31.15,31.08,30.94,30.74,30.48,30.2,30.13,29.97,29.88,29.81
GWO,F10,5.18,20.74,20.31,20.2,19.61,19.22,18.23,17.51,17.05,16.27,15.27,14.28,13.01,12.0,10.81,9.84,8.88,8.17,7.09,6.48,5.87,5.38,4.94,4.23,3.83,3.75,3.5,3.16,2.87,2.61,2.29,1.95,1.75,1.56,1.22,1.08,0.82,0.63,0.54,0.43,0.32,0.27,0.2,0.18,0.15,0.12,0.1,0.08,0.07,0.06,0.05,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
