Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100,Iter101,Iter102,Iter103,Iter104,Iter105,Iter106,Iter107,Iter108,Iter109,Iter110,Iter111,Iter112,Iter113,Iter114,Iter115,Iter116,Iter117,Iter118,Iter119,Iter120,Iter121,Iter122,Iter123,Iter124,Iter125,Iter126,Iter127,Iter128,Iter129,Iter130,Iter131,Iter132,Iter133,Iter134,Iter135,Iter136,Iter137,Iter138,Iter139,Iter140,Iter141,Iter142,Iter143,Iter144,Iter145,Iter146,Iter147,Iter148,Iter149,Iter150,Iter151,Iter152,Iter153,Iter154,Iter155,Iter156,Iter157,Iter158,Iter159,Iter160,Iter161,Iter162,Iter163,Iter164,Iter165,Iter166,Iter167,Iter168,Iter169,Iter170,Iter171,Iter172,Iter173,Iter174,Iter175,Iter176,Iter177,Iter178,Iter179,Iter180,Iter181,Iter182,Iter183,Iter184,Iter185,Iter186,Iter187,Iter188,Iter189,Iter190,Iter191,Iter192,Iter193,Iter194,Iter195,Iter196,Iter197,Iter198,Iter199,Iter200
GWO,F1,7.22,65785.51,46948.65,32723.13,26128.11,21061.26,16386.98,12214.85,9831.59,8675.84,6348.22,5388.9,3598.87,2398.09,1619.44,1345.46,1023.34,807.01,661.66,527.08,401.89,311.66,258.38,193.12,157.35,114.44,79.81,62.33,44.93,39.86,28.43,20.73,16.46,12.18,10.15,7.96,5.81,4.5,3.41,2.48,1.63,1.22,0.72,0.52,0.36,0.3,0.19,0.13,0.1,0.08,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GWO,F2,5.11,2322673829741.36,1415292548.48,25888168.15,1246168.93,206551.18,4734.47,86.77,59.09,53.51,45.47,42.32,35.28,31.05,25.86,22.5,17.81,14.21,12.93,11.06,9.81,8.86,6.88,6.43,5.29,4.52,3.7,3.22,2.53,2.22,1.88,1.48,1.3,1.1,0.97,0.76,0.66,0.53,0.46,0.38,0.33,0.26,0.22,0.19,0.16,0.13,0.11,0.09,0.07,0.07,0.05,0.04,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GWO,F3,5.49,182960.22,98707.97,97092.59,69079.84,66620.86,54916.79,54916.79,45945.14,45945.14,45769.82,42013.93,39969.69,39441.24,38026.31,36161.93,33074.74,30724.4,26157.26,24051.11,18783.92,17995.23,17462.64,15587.95,14515.12,14515.12,13686.83,13686.83,13356.25,12118.39,9803.11,9365.98,8723.95,7660.87,7660.87,7660.87,7660.87,7009.71,6957.13,5402.81,5402.81,5199.31,4885.62,4187.75,3947.98,3795.0,3702.76,3454.16,3026.16,2815.48,2224.34,2133.2,2127.71,2099.47,2099.47,2099.47,2062.92,1941.26,1779.57,1636.85,1517.19,1410.65,1224.49,1189.77,1156.12,1104.22,1079.95,1079.95,953.42,942.25,864.02,765.18,750.89,703.1,657.16,629.31,612.06,577.67,546.12,543.58,500.57,458.72,450.96,420.22,392.97,379.75,378.69,376.38,355.54,325.66,306.56,306.56,296.48,292.33,246.2,238.73,238.73,219.05,195.02,192.21,185.32,179.5,171.72,170.61,160.41,157.99,132.62,132.62,124.33,123.93,115.87,108.38,103.5,100.53,88.92,83.24,80.08,74.49,71.99,69.74,66.86,64.16,62.63,57.44,56.53,51.83,51.21,50.8,46.73,46.08,41.94,40.56,37.77,35.12,34.43,33.54,33.19,31.99,27.97,27.87,27.04,25.12,24.34,23.71,22.91,22.17,21.32,20.12,20.09,19.23,18.34,17.98,17.98,17.22,16.47,16.2,15.38,14.5,14.0,13.49,13.08,12.73,12.53,12.22,11.79,11.36,10.97,10.67,10.55,10.04,9.89,9.66,9.53,9.13,8.84,8.65,8.36,8.22,8.03,7.76,7.62,7.47,7.35,7.17,7.09,6.91,6.84,6.7,6.6,6.52,6.45,6.39,6.33,6.25,6.18,6.14,6.11,6.08,6.04,6.02,6.0
GWO,F4,3.41,84.83,81.94,81.94,80.61,77.82,76.29,69.0,63.6,59.15,51.21,41.89,37.42,36.71,32.39,32.39,29.21,28.41,25.39,25.05,22.43,21.58,17.84,16.4,15.44,15.32,14.06,13.58,11.98,10.61,9.81,8.81,8.15,7.46,7.01,5.74,5.74,5.44,5.07,4.8,4.59,4.47,4.3,3.99,3.75,3.45,3.1,2.9,2.61,2.45,2.45,2.25,2.11,1.83,1.67,1.61,1.54,1.41,1.41,1.32,1.25,1.16,1.1,1.07,1.02,0.98,0.92,0.9,0.86,0.84,0.78,0.74,0.69,0.61,0.57,0.54,0.49,0.47,0.45,0.44,0.39,0.38,0.35,0.34,0.33,0.32,0.31,0.31,0.26,0.26,0.25,0.25,0.24,0.23,0.23,0.22,0.21,0.19,0.18,0.17,0.17,0.17,0.16,0.15,0.15,0.15,0.14,0.14,0.13,0.13,0.12,0.12,0.11,0.11,0.1,0.1,0.1,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
GWO,F5,3.69,194326835.68,134255921.65,134255921.65,106054850.1,81230082.63,61724264.57,32770221.11,20908899.26,15810844.08,9531662.16,7890649.07,6185927.34,4131072.33,2432469.35,1377594.34,929230.66,766478.74,375481.26,347620.86,246099.99,70882.41,66372.18,37959.45,31912.64,23378.91,13712.0,9477.61,6255.82,5526.68,4522.53,2156.67,1900.08,1188.91,1108.25,798.91,630.3,501.04,363.27,288.3,240.99,182.35,131.57,112.91,97.21,78.65,64.61,55.22,48.2,43.42,40.63,38.57,35.66,34.01,32.51,31.42,30.51,30.03,29.73,29.15,28.96,28.7,28.52,28.47,28.44,28.34,28.27,28.24,28.19,28.16,28.11,28.09,28.08,28.03,28.01,27.99,27.95,27.95,27.82,27.82,27.82,27.82,27.81,27.81,27.81,27.79,27.74,27.74,27.74,27.71,27.71,27.68,27.68,27.68,27.68,27.68,27.68,27.68,27.68,27.68,27.68,27.68,27.68,27.68,27.68,27.68,27.68,27.68,27.67,27.67,27.67,27.67,27.65,27.64,27.64,27.64,27.64,27.64,27.64,27.64,27.63,27.63,27.63,27.63,27.63,27.63,27.62,27.61,27.6,27.6,27.59,27.59,27.58,27.56,27.55,27.55,27.55,27.54,27.54,27.54,27.54,27.54,27.53,27.53,27.53,27.53,27.52,27.52,27.52,27.52,27.52,27.5,27.5,27.5,27.49,27.49,27.49,27.49,27.47,27.47,27.46,27.46,27.46,27.45,27.45,27.45,27.45,27.43,27.43,27.43,27.43,27.42,27.42,27.42,27.4,27.39,27.39,27.39,27.39,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.36,27.35,27.35,27.35,27.35,27.35,27.35,27.34,27.34,27.34,27.34,27.34,27.34,27.33,27.33
GWO,F6,3.66,71431.37,51552.07,39665.83,26113.55,23901.98,17200.43,14736.53,10006.88,7672.61,6110.85,4800.6,3543.77,2610.84,2050.21,1505.46,1068.55,990.3,735.56,566.71,430.01,284.01,244.07,176.83,109.29,80.21,71.17,47.02,37.27,28.36,23.65,18.19,13.09,10.38,8.63,6.45,5.47,4.36,3.92,3.54,3.32,3.01,2.85,2.71,2.59,2.53,2.39,2.35,2.29,2.28,2.22,2.22,2.22,2.18,2.11,2.06,2.06,2.06,2.05,2.03,2.03,2.01,1.98,1.97,1.97,1.96,1.96,1.92,1.91,1.91,1.91,1.91,1.91,1.91,1.88,1.86,1.86,1.85,1.82,1.75,1.74,1.74,1.74,1.73,1.72,1.71,1.71,1.7,1.69,1.67,1.67,1.61,1.58,1.53,1.53,1.52,1.52,1.52,1.52,1.49,1.49,1.49,1.47,1.44,1.42,1.41,1.41,1.4,1.38,1.38,1.37,1.36,1.36,1.34,1.34,1.33,1.32,1.32,1.31,1.31,1.31,1.3,1.3,1.26,1.26,1.26,1.26,1.26,1.26,1.25,1.24,1.22,1.21,1.21,1.21,1.21,1.2,1.2,1.2,1.2,1.2,1.18,1.18,1.18,1.18,1.18,1.18,1.16,1.16,1.16,1.15,1.15,1.14,1.13,1.13,1.13,1.12,1.12,1.12,1.11,1.11,1.11,1.11,1.11,1.1,1.1,1.1,1.09,1.09,1.09,1.09,1.09,1.09,1.08,1.08,1.08,1.08,1.07,1.07,1.07,1.06,1.06,1.06,1.06,1.05,1.05,1.05,1.05,1.05,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.03,1.03,1.03,1.03,1.03
GWO,F7,3.55,120.93,82.23,65.76,42.8,29.12,19.44,9.48,6.87,5.21,3.21,2.52,1.63,0.93,0.7,0.65,0.51,0.42,0.41,0.27,0.27,0.18,0.14,0.08,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
GWO,F8,3.72,-2646.93,-2646.93,-2646.93,-2646.93,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2719.36,-2769.91,-3044.69,-3044.69,-3044.69,-3044.69,-3399.87,-3399.87,-3399.87,-3399.87,-3399.87,-3399.87,-3399.87,-3399.87,-3399.87,-3399.87,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3464.04,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3588.35,-3674.76,-3966.86,-3966.86,-4006.4,-4006.4,-4006.4,-4006.4,-4006.4,-4006.4,-4006.4,-4128.45,-4230.38,-4230.38,-4230.38,-4230.38,-4230.38,-4290.14,-4290.14,-4290.14,-4290.14,-4290.14,-4290.14,-4292.96,-4292.96,-4292.96,-4292.96,-4292.96,-4292.96,-4292.96,-4292.96,-4335.44,-4346.48,-4393.85,-4422.4,-4422.4,-4439.57,-4439.57,-4537.19,-4565.78,-4608.02,-4608.02,-4611.22,-4670.41,-4718.1,-4825.87,-4825.87,-4825.87,-4825.87,-4843.69,-4843.69,-4871.57,-4882.92,-4981.95,-4992.2,-5142.39,-5144.59,-5157.71,-5268.08,-5396.79,-5423.56,-5543.79,-5588.46,-5608.49,-5639.38,-5666.35,-5666.35,-5731.45,-5787.48,-5790.17,-5852.47,-5955.49,-5955.49,-5955.49,-5969.56,-6007.21,-6027.92,-6060.57,-6085.91,-6128.61,-6154.45,-6191.78,-6204.25,-6214.49,-6229.03,-6257.52,-6297.92,-6313.51,-6328.85,-6336.27,-6346.48,-6351.03,-6363.99
GWO,F9,3.94,445.26,395.78,363.36,363.36,320.58,320.58,312.36,292.73,289.59,283.22,282.88,277.89,273.28,265.32,265.32,264.8,254.91,239.86,233.35,231.15,215.4,215.4,212.59,199.73,196.06,182.08,174.22,174.22,173.71,169.98,153.48,146.88,137.91,137.91,135.85,135.85,127.61,127.21,119.39,119.39,119.39,119.39,113.89,113.89,113.89,110.12,110.12,109.43,109.43,109.43,103.84,103.08,103.08,103.08,100.73,100.73,100.73,100.73,100.23,100.23,100.23,100.23,98.61,91.53,91.53,87.44,79.3,79.3,79.3,79.3,76.91,76.91,76.91,76.8,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,73.65,73.65,73.65,71.92,70.8,70.8,67.99,63.86,60.18,58.7,58.7,58.0,57.8,56.63,56.63,54.54,51.07,49.8,49.41,49.3,49.3,47.39,47.39,47.39,47.39,46.81,44.72,41.41,41.41,41.34,41.34,41.34,40.77,40.77,39.87,39.87,39.82,39.82,39.82,39.82,39.52,36.09,36.09,36.09,31.75,31.75,31.75,31.59,31.59,31.16,27.97,27.97,27.97,27.97,27.97,27.97,27.97,27.97,27.97,27.89,26.61,26.52,25.53,25.53,25.53,25.53,24.48,23.85,23.85,23.65,23.65,23.65,23.65,23.65,23.51,23.51,22.76,22.76,22.76,22.76,22.76,22.74,22.68,22.68,21.99,21.83,21.78,21.62,20.99,20.99,20.95,20.95,20.73,20.73,20.43,20.36,20.36,20.22,19.98,19.87,19.55,19.2,19.2,19.2,19.09,18.69,18.63,18.61,18.5,18.43,18.35,18.25,18.15,18.06,17.99,17.92,17.88,17.82
GWO,F10,4.72,20.7,20.35,19.93,19.12,18.63,18.14,16.7,15.87,14.9,13.87,13.03,11.94,11.28,9.63,9.1,8.22,7.49,6.77,6.26,5.47,5.09,4.76,4.36,4.06,3.68,3.38,3.08,2.73,2.56,2.33,2.06,1.75,1.47,1.23,0.94,0.73,0.56,0.45,0.32,0.28,0.23,0.19,0.14,0.12,0.09,0.08,0.07,0.06,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
